test0,test1,test2,test3,test4,test5,test6,test7,test8,test9
"{'NDCG@5': 0.41436651032503596, 'HR@5': 0.556762939662568}","{'NDCG@5': 0.38182523809491326, 'HR@5': 0.5167964946445959}","{'NDCG@5': 0.3451751763735389, 'HR@5': 0.47708459519483143}","{'NDCG@5': 0.32716122828915023, 'HR@5': 0.45457576262710453}","{'NDCG@5': 0.29693021779530054, 'HR@5': 0.41558103178738925}","{'NDCG@5': 0.2734607281464915, 'HR@5': 0.3821106316202432}","{'NDCG@5': 0.2526800823911291, 'HR@5': 0.36093225083986563}","{'NDCG@5': 0.2213937273693389, 'HR@5': 0.3212697543955668}","{'NDCG@5': 0.19097888678986205, 'HR@5': 0.2807663462194041}","{'NDCG@5': 0.1568052881961823, 'HR@5': 0.23494140092668303}"
"{'NDCG@5': 0.4156067279484455, 'HR@5': 0.5573348584501001}","{'NDCG@5': 0.38514285977998786, 'HR@5': 0.5209347614410905}","{'NDCG@5': 0.3463975489397675, 'HR@5': 0.4766807995154452}","{'NDCG@5': 0.32919721428342036, 'HR@5': 0.45507584597432904}","{'NDCG@5': 0.2980223744797024, 'HR@5': 0.4171443460135487}","{'NDCG@5': 0.27597419040634186, 'HR@5': 0.38505296194586114}","{'NDCG@5': 0.25412935650317214, 'HR@5': 0.3607222844344905}","{'NDCG@5': 0.22357290899775856, 'HR@5': 0.3225696107272354}","{'NDCG@5': 0.19295188815823516, 'HR@5': 0.2813799686370764}","{'NDCG@5': 0.15781179515719546, 'HR@5': 0.23507767784137368}"
"{'NDCG@5': 0.4161277454425997, 'HR@5': 0.5553331426937375}","{'NDCG@5': 0.3837601051030734, 'HR@5': 0.5167964946445959}","{'NDCG@5': 0.34354249171385726, 'HR@5': 0.474661821118514}","{'NDCG@5': 0.3314528423215553, 'HR@5': 0.45724287381230205}","{'NDCG@5': 0.2991398485301538, 'HR@5': 0.4151902032308494}","{'NDCG@5': 0.27663004960951404, 'HR@5': 0.38672028246371126}","{'NDCG@5': 0.2563730062480886, 'HR@5': 0.3614221724524076}","{'NDCG@5': 0.22441446060601358, 'HR@5': 0.3224327837449545}","{'NDCG@5': 0.19270886721072306, 'HR@5': 0.27953910138405946}","{'NDCG@5': 0.15946273996054072, 'HR@5': 0.23664486236031615}"
"{'NDCG@5': 0.41840133071436386, 'HR@5': 0.5576208178438662}","{'NDCG@5': 0.3830985051087443, 'HR@5': 0.5158227848101266}","{'NDCG@5': 0.34207660913798194, 'HR@5': 0.47244094488188976}","{'NDCG@5': 0.33432873692991183, 'HR@5': 0.45907651275212535}","{'NDCG@5': 0.3017430090656052, 'HR@5': 0.4188379364252215}","{'NDCG@5': 0.27861299575072207, 'HR@5': 0.3862298940761083}","{'NDCG@5': 0.25904188162494746, 'HR@5': 0.3649216125419933}","{'NDCG@5': 0.2257180618147393, 'HR@5': 0.32366422658548266}","{'NDCG@5': 0.19560328222956855, 'HR@5': 0.2835617372332447}","{'NDCG@5': 0.1603193668852602, 'HR@5': 0.23705369310438812}"
"{'NDCG@5': 0.42032523465566574, 'HR@5': 0.5573348584501001}","{'NDCG@5': 0.3837698439379634, 'HR@5': 0.5165530671859786}","{'NDCG@5': 0.34310768088830546, 'HR@5': 0.4716333535231173}","{'NDCG@5': 0.33456210319377455, 'HR@5': 0.4592432072012002}","{'NDCG@5': 0.30121456429128013, 'HR@5': 0.4184471078686816}","{'NDCG@5': 0.27860059701759504, 'HR@5': 0.38730874852883485}","{'NDCG@5': 0.26043337154257673, 'HR@5': 0.36527155655095184}","{'NDCG@5': 0.2278433423861254, 'HR@5': 0.32530615037285354}","{'NDCG@5': 0.1964225454251608, 'HR@5': 0.2834935569646144}","{'NDCG@5': 0.15999398143207555, 'HR@5': 0.23507767784137368}"
"{'NDCG@5': 0.42139682711469356, 'HR@5': 0.5601944523877609}","{'NDCG@5': 0.3837439220937865, 'HR@5': 0.5175267770204479}","{'NDCG@5': 0.3451346735743128, 'HR@5': 0.4730466384009691}","{'NDCG@5': 0.33360664967016435, 'HR@5': 0.45507584597432904}","{'NDCG@5': 0.30237831771220886, 'HR@5': 0.4214434601354872}","{'NDCG@5': 0.27766528010268754, 'HR@5': 0.3854452726559435}","{'NDCG@5': 0.25943073600304795, 'HR@5': 0.36310190369540873}","{'NDCG@5': 0.22755111130970054, 'HR@5': 0.3249640829171513}","{'NDCG@5': 0.19600564179591223, 'HR@5': 0.2828799345469421}","{'NDCG@5': 0.16038887397519702, 'HR@5': 0.23480512401199236}"
"{'NDCG@5': 0.4224066667901108, 'HR@5': 0.5630540463254218}","{'NDCG@5': 0.3835007646260128, 'HR@5': 0.5175267770204479}","{'NDCG@5': 0.34517784993305595, 'HR@5': 0.4742580254391278}","{'NDCG@5': 0.3355973111914016, 'HR@5': 0.4617436239373229}","{'NDCG@5': 0.301323247945248, 'HR@5': 0.4192287649817613}","{'NDCG@5': 0.27886909187288683, 'HR@5': 0.38750490388387604}","{'NDCG@5': 0.2597703152939445, 'HR@5': 0.3638017917133259}","{'NDCG@5': 0.2270412802396088, 'HR@5': 0.323869467058904}","{'NDCG@5': 0.19607105668120184, 'HR@5': 0.282061771323379}","{'NDCG@5': 0.1596312574992291, 'HR@5': 0.23460070863995638}"
"{'NDCG@5': 0.42278656983232343, 'HR@5': 0.5619102087503575}","{'NDCG@5': 0.38191193915159427, 'HR@5': 0.5172833495618305}","{'NDCG@5': 0.3447522570918837, 'HR@5': 0.47223904704219666}","{'NDCG@5': 0.33567641211378996, 'HR@5': 0.4629104850808468}","{'NDCG@5': 0.30028681846051614, 'HR@5': 0.41675351745700884}","{'NDCG@5': 0.28014880017941224, 'HR@5': 0.3896626127893291}","{'NDCG@5': 0.26204279512617135, 'HR@5': 0.3682110862262038}","{'NDCG@5': 0.22821372810232743, 'HR@5': 0.32612711226653895}","{'NDCG@5': 0.19636582936165187, 'HR@5': 0.28376627803913546}","{'NDCG@5': 0.16057483477191573, 'HR@5': 0.2362360316162442}"
"{'NDCG@5': 0.42158155632685673, 'HR@5': 0.5599084929939948}","{'NDCG@5': 0.38304535482843277, 'HR@5': 0.5167964946445959}","{'NDCG@5': 0.34685587588548733, 'HR@5': 0.4744599232788209}","{'NDCG@5': 0.33466852734028163, 'HR@5': 0.4589098183030505}","{'NDCG@5': 0.30056771266118826, 'HR@5': 0.41558103178738925}","{'NDCG@5': 0.28011902428016927, 'HR@5': 0.3900549234994115}","{'NDCG@5': 0.26251086280190183, 'HR@5': 0.3673012318029115}","{'NDCG@5': 0.23026018961122685, 'HR@5': 0.32872682492987615}","{'NDCG@5': 0.1977734687759431, 'HR@5': 0.2848571623372196}","{'NDCG@5': 0.16197640504872168, 'HR@5': 0.2378032161351867}"
"{'NDCG@5': 0.420871758066901, 'HR@5': 0.5610523305690592}","{'NDCG@5': 0.3829104293597853, 'HR@5': 0.5155793573515093}","{'NDCG@5': 0.3473239467666253, 'HR@5': 0.4766807995154452}","{'NDCG@5': 0.33422577618832344, 'HR@5': 0.45940990165027507}","{'NDCG@5': 0.3011498231929776, 'HR@5': 0.41779572694111516}","{'NDCG@5': 0.27927069466407706, 'HR@5': 0.3887799136916438}","{'NDCG@5': 0.2610071099612372, 'HR@5': 0.36583146696528557}","{'NDCG@5': 0.22908623252787727, 'HR@5': 0.3270849011425053}","{'NDCG@5': 0.19653432299527684, 'HR@5': 0.2838344583077657}","{'NDCG@5': 0.1617678762613093, 'HR@5': 0.23800763150722268}"
"{'NDCG@5': 0.4199316617762309, 'HR@5': 0.5630540463254218}","{'NDCG@5': 0.38280305140872983, 'HR@5': 0.5153359298928919}","{'NDCG@5': 0.34677370635314386, 'HR@5': 0.476277003836059}","{'NDCG@5': 0.332820614201234, 'HR@5': 0.46041006834472414}","{'NDCG@5': 0.3027505661448291, 'HR@5': 0.42235539343408024}","{'NDCG@5': 0.278985571635547, 'HR@5': 0.3877991369164378}","{'NDCG@5': 0.26231690454566936, 'HR@5': 0.36786114221724525}","{'NDCG@5': 0.2292600453206335, 'HR@5': 0.32681124717794346}","{'NDCG@5': 0.19748201606370647, 'HR@5': 0.2834935569646144}","{'NDCG@5': 0.16279621539894334, 'HR@5': 0.23937040065412918}"
"{'NDCG@5': 0.42170179683931824, 'HR@5': 0.5630540463254218}","{'NDCG@5': 0.3818235678792391, 'HR@5': 0.5121713729308666}","{'NDCG@5': 0.34735423124106957, 'HR@5': 0.47506561679790027}","{'NDCG@5': 0.335397244580928, 'HR@5': 0.4607434572428738}","{'NDCG@5': 0.3021260974558825, 'HR@5': 0.41688379364252215}","{'NDCG@5': 0.27980864848743037, 'HR@5': 0.38936837975676736}","{'NDCG@5': 0.26334127836281224, 'HR@5': 0.36688129899216126}","{'NDCG@5': 0.23108911150883238, 'HR@5': 0.32681124717794346}","{'NDCG@5': 0.19813553555563448, 'HR@5': 0.2855389650235222}","{'NDCG@5': 0.16266594453948743, 'HR@5': 0.23841646225129462}"
"{'NDCG@5': 0.4222493532389582, 'HR@5': 0.5601944523877609}","{'NDCG@5': 0.3831509201091638, 'HR@5': 0.5170399221032133}","{'NDCG@5': 0.34821636578091586, 'HR@5': 0.47546941247728647}","{'NDCG@5': 0.3356361904555387, 'HR@5': 0.4617436239373229}","{'NDCG@5': 0.3025731545351835, 'HR@5': 0.41818655549765504}","{'NDCG@5': 0.2790991216341871, 'HR@5': 0.3885837583366026}","{'NDCG@5': 0.2630540366347475, 'HR@5': 0.3659014557670773}","{'NDCG@5': 0.23049349980150882, 'HR@5': 0.32790586303619074}","{'NDCG@5': 0.1987591936843542, 'HR@5': 0.28642530851571557}","{'NDCG@5': 0.16316683048424915, 'HR@5': 0.24011992368492777}"
"{'NDCG@5': 0.4190346757165623, 'HR@5': 0.5573348584501001}","{'NDCG@5': 0.38395191465061596, 'HR@5': 0.5153359298928919}","{'NDCG@5': 0.34623576476312057, 'HR@5': 0.47708459519483143}","{'NDCG@5': 0.3365159293918029, 'HR@5': 0.4599099849974996}","{'NDCG@5': 0.30282043933074804, 'HR@5': 0.4194893173527879}","{'NDCG@5': 0.27816467503728215, 'HR@5': 0.38681836014123183}","{'NDCG@5': 0.2641717024581905, 'HR@5': 0.36681131019036955}","{'NDCG@5': 0.23047020700074344, 'HR@5': 0.3266060067045221}","{'NDCG@5': 0.19749371257257434, 'HR@5': 0.28342537669598417}","{'NDCG@5': 0.16278940121710733, 'HR@5': 0.23868901608067594}"
"{'NDCG@5': 0.4175611198268968, 'HR@5': 0.5573348584501001}","{'NDCG@5': 0.38422879941707727, 'HR@5': 0.5143622200584226}","{'NDCG@5': 0.34653775624796235, 'HR@5': 0.4760751059963658}","{'NDCG@5': 0.33762955896896485, 'HR@5': 0.4614102350391732}","{'NDCG@5': 0.3031482646568271, 'HR@5': 0.4196195935383012}","{'NDCG@5': 0.27995427005561085, 'HR@5': 0.3892703020792468}","{'NDCG@5': 0.2649538857222503, 'HR@5': 0.3692609182530795}","{'NDCG@5': 0.23192587460740227, 'HR@5': 0.32920571936785936}","{'NDCG@5': 0.19852905420398595, 'HR@5': 0.2860844071725643}","{'NDCG@5': 0.16343551858071437, 'HR@5': 0.23896156991005724}"
"{'NDCG@5': 0.4190203136905641, 'HR@5': 0.5621961681441235}","{'NDCG@5': 0.3843399574865042, 'HR@5': 0.5153359298928919}","{'NDCG@5': 0.34551116060849046, 'HR@5': 0.47082576216434485}","{'NDCG@5': 0.3359133500293821, 'HR@5': 0.45874312385397564}","{'NDCG@5': 0.3051428992105029, 'HR@5': 0.4209223553934341}","{'NDCG@5': 0.27986795752441307, 'HR@5': 0.3900549234994115}","{'NDCG@5': 0.26576740380514613, 'HR@5': 0.36793113101903696}","{'NDCG@5': 0.23276077700801048, 'HR@5': 0.32961620031470207}","{'NDCG@5': 0.19778905953025813, 'HR@5': 0.28390263857639597}","{'NDCG@5': 0.16292031266772997, 'HR@5': 0.2388252929953666}"
"{'NDCG@5': 0.42028810375612863, 'HR@5': 0.5599084929939948}","{'NDCG@5': 0.38203842832199664, 'HR@5': 0.5129016553067186}","{'NDCG@5': 0.3491783156096424, 'HR@5': 0.47849788007268323}","{'NDCG@5': 0.33668511865598055, 'HR@5': 0.45957659609934987}","{'NDCG@5': 0.3047808017947282, 'HR@5': 0.422225117248567}","{'NDCG@5': 0.2796948347900537, 'HR@5': 0.38917222440172616}","{'NDCG@5': 0.2649432065507427, 'HR@5': 0.3670212765957447}","{'NDCG@5': 0.23294960129417402, 'HR@5': 0.3295477868235616}","{'NDCG@5': 0.1991053255095023, 'HR@5': 0.2870389309333879}","{'NDCG@5': 0.16250003730886942, 'HR@5': 0.23753066230580538}"
"{'NDCG@5': 0.42019546556800164, 'HR@5': 0.5619102087503575}","{'NDCG@5': 0.38375170616593224, 'HR@5': 0.5170399221032133}","{'NDCG@5': 0.34801177260224436, 'HR@5': 0.4776902887139108}","{'NDCG@5': 0.3366483525955886, 'HR@5': 0.4602433738956493}","{'NDCG@5': 0.30488711116831435, 'HR@5': 0.4226159458051068}","{'NDCG@5': 0.2794138628570682, 'HR@5': 0.3863279717536289}","{'NDCG@5': 0.26530141454026424, 'HR@5': 0.3676511758118701}","{'NDCG@5': 0.23139992134582266, 'HR@5': 0.32947937333242117}","{'NDCG@5': 0.19916665063442088, 'HR@5': 0.2875161928137997}","{'NDCG@5': 0.16412982408503352, 'HR@5': 0.23937040065412918}"
"{'NDCG@5': 0.4200844427442151, 'HR@5': 0.556762939662568}","{'NDCG@5': 0.3843639877217354, 'HR@5': 0.5148490749756572}","{'NDCG@5': 0.3496315556492149, 'HR@5': 0.478094084393297}","{'NDCG@5': 0.33505825069492245, 'HR@5': 0.46007667944657443}","{'NDCG@5': 0.30464980941129494, 'HR@5': 0.42157373632100054}","{'NDCG@5': 0.2787017108892134, 'HR@5': 0.3857395056885053}","{'NDCG@5': 0.2658435686007711, 'HR@5': 0.36891097424412095}","{'NDCG@5': 0.23328058507474828, 'HR@5': 0.33091605664637064}","{'NDCG@5': 0.19933176256718554, 'HR@5': 0.28758437308242996}","{'NDCG@5': 0.16490964564311533, 'HR@5': 0.2404606159716544}"
"{'NDCG@5': 0.4224183775811578, 'HR@5': 0.5636259651129539}","{'NDCG@5': 0.3837278317280427, 'HR@5': 0.512414800389484}","{'NDCG@5': 0.3512234678409894, 'HR@5': 0.4776902887139108}","{'NDCG@5': 0.33555671987660207, 'HR@5': 0.45857642940490084}","{'NDCG@5': 0.30449057010523506, 'HR@5': 0.42157373632100054}","{'NDCG@5': 0.28101502372798887, 'HR@5': 0.38730874852883485}","{'NDCG@5': 0.26673758133400766, 'HR@5': 0.36989081746920494}","{'NDCG@5': 0.23411607012523586, 'HR@5': 0.3301635082438257}","{'NDCG@5': 0.2001249612520051, 'HR@5': 0.2876525533510602}","{'NDCG@5': 0.1657734439417026, 'HR@5': 0.24011992368492777}"
"{'NDCG@5': 0.42343756145809075, 'HR@5': 0.5627680869316557}","{'NDCG@5': 0.38281578108486797, 'HR@5': 0.5126582278481012}","{'NDCG@5': 0.3508747921466291, 'HR@5': 0.4758732081566727}","{'NDCG@5': 0.3364112560548684, 'HR@5': 0.45874312385397564}","{'NDCG@5': 0.3056903380322455, 'HR@5': 0.4206618030224075}","{'NDCG@5': 0.28168261299156055, 'HR@5': 0.3886818360141232}","{'NDCG@5': 0.2663826448903162, 'HR@5': 0.3696808510638298}","{'NDCG@5': 0.23494831632228416, 'HR@5': 0.331873845522337}","{'NDCG@5': 0.20232732293502995, 'HR@5': 0.2911979273198336}","{'NDCG@5': 0.166188299822348, 'HR@5': 0.24052875442899974}"
"{'NDCG@5': 0.42153798963637756, 'HR@5': 0.5581927366313983}","{'NDCG@5': 0.3817205699221412, 'HR@5': 0.5116845180136319}","{'NDCG@5': 0.3477996361603987, 'HR@5': 0.472844740561276}","{'NDCG@5': 0.33663262732329746, 'HR@5': 0.45907651275212535}","{'NDCG@5': 0.30270211864147545, 'HR@5': 0.4150599270453361}","{'NDCG@5': 0.2822999886897071, 'HR@5': 0.38897606904668497}","{'NDCG@5': 0.2656937662973231, 'HR@5': 0.36779115341545354}","{'NDCG@5': 0.23511338078712446, 'HR@5': 0.33091605664637064}","{'NDCG@5': 0.20177045551174067, 'HR@5': 0.28806163496284176}","{'NDCG@5': 0.1660136042192266, 'HR@5': 0.24005178522758244}"
"{'NDCG@5': 0.419896413221143, 'HR@5': 0.5559050614812696}","{'NDCG@5': 0.3811745143506161, 'HR@5': 0.5107108081791626}","{'NDCG@5': 0.3471978346264133, 'HR@5': 0.47385422975974156}","{'NDCG@5': 0.3352424120660772, 'HR@5': 0.4555759293215536}","{'NDCG@5': 0.30431611703806577, 'HR@5': 0.4200104220948411}","{'NDCG@5': 0.28257872811031753, 'HR@5': 0.388485680659082}","{'NDCG@5': 0.264914187395323, 'HR@5': 0.3676511758118701}","{'NDCG@5': 0.2340547055587095, 'HR@5': 0.32858999794759525}","{'NDCG@5': 0.20116193595112825, 'HR@5': 0.2891525192609259}","{'NDCG@5': 0.16665212183217162, 'HR@5': 0.2401880621422731}"
"{'NDCG@5': 0.4219561316890262, 'HR@5': 0.5564769802688019}","{'NDCG@5': 0.3816171698297933, 'HR@5': 0.51460564751704}","{'NDCG@5': 0.3470118299157956, 'HR@5': 0.4732485362406622}","{'NDCG@5': 0.3363552495862249, 'HR@5': 0.45907651275212535}","{'NDCG@5': 0.30362676205494793, 'HR@5': 0.41909848879624806}","{'NDCG@5': 0.2835775071452491, 'HR@5': 0.38936837975676736}","{'NDCG@5': 0.2668972155168204, 'HR@5': 0.3691909294512878}","{'NDCG@5': 0.23593212875612785, 'HR@5': 0.3308476431552302}","{'NDCG@5': 0.2020390660741072, 'HR@5': 0.28840253630599305}","{'NDCG@5': 0.16655583169124702, 'HR@5': 0.241005723630417}"
"{'NDCG@5': 0.4236240051304164, 'HR@5': 0.5650557620817844}","{'NDCG@5': 0.3853599381501945, 'HR@5': 0.5180136319376826}","{'NDCG@5': 0.3495302736087964, 'HR@5': 0.47486371895820717}","{'NDCG@5': 0.337170971163031, 'HR@5': 0.45957659609934987}","{'NDCG@5': 0.30353458066728983, 'HR@5': 0.4194893173527879}","{'NDCG@5': 0.2835705557594122, 'HR@5': 0.3883876029815614}","{'NDCG@5': 0.26763353234176684, 'HR@5': 0.37108062709966405}","{'NDCG@5': 0.23608968281292902, 'HR@5': 0.3313265375932134}","{'NDCG@5': 0.20152015277542618, 'HR@5': 0.2884707165746233}","{'NDCG@5': 0.165699638000753, 'HR@5': 0.238075769964568}"
"{'NDCG@5': 0.42494698528968444, 'HR@5': 0.5661995996568487}","{'NDCG@5': 0.3837096939560116, 'HR@5': 0.5131450827653359}","{'NDCG@5': 0.3484933700737346, 'HR@5': 0.4744599232788209}","{'NDCG@5': 0.33992455245207065, 'HR@5': 0.4634105684280713}","{'NDCG@5': 0.3034843077364169, 'HR@5': 0.41805627931214173}","{'NDCG@5': 0.2825768667091004, 'HR@5': 0.3874068262063554}","{'NDCG@5': 0.26658715013217005, 'HR@5': 0.3691209406494961}","{'NDCG@5': 0.23448339251153036, 'HR@5': 0.3304371622083875}","{'NDCG@5': 0.20123848330953673, 'HR@5': 0.28853889684325357}","{'NDCG@5': 0.16466268309875987, 'HR@5': 0.23773507767784138}"
"{'NDCG@5': 0.4240428763693626, 'HR@5': 0.5641978839004861}","{'NDCG@5': 0.3825920547692028, 'HR@5': 0.5119279454722493}","{'NDCG@5': 0.3487718462562619, 'HR@5': 0.47244094488188976}","{'NDCG@5': 0.3393551603665036, 'HR@5': 0.4614102350391732}","{'NDCG@5': 0.30437062269764403, 'HR@5': 0.41701406982803546}","{'NDCG@5': 0.2828099315481242, 'HR@5': 0.38750490388387604}","{'NDCG@5': 0.26821152082887595, 'HR@5': 0.3702407614781635}","{'NDCG@5': 0.23638913195123776, 'HR@5': 0.3325579804337415}","{'NDCG@5': 0.20204690335345735, 'HR@5': 0.287857094156951}","{'NDCG@5': 0.1663434866277747, 'HR@5': 0.241005723630417}"
"{'NDCG@5': 0.4239772947238353, 'HR@5': 0.5616242493565914}","{'NDCG@5': 0.38392762684100823, 'HR@5': 0.5129016553067186}","{'NDCG@5': 0.34553876654608057, 'HR@5': 0.4702200686452655}","{'NDCG@5': 0.3394780805206642, 'HR@5': 0.4607434572428738}","{'NDCG@5': 0.3025030537403813, 'HR@5': 0.4137571651902032}","{'NDCG@5': 0.2826220079156454, 'HR@5': 0.38789721459395843}","{'NDCG@5': 0.2669647819009151, 'HR@5': 0.3676511758118701}","{'NDCG@5': 0.23480521669242235, 'HR@5': 0.33036874871724703}","{'NDCG@5': 0.2015663402443757, 'HR@5': 0.28840253630599305}","{'NDCG@5': 0.16686261823438475, 'HR@5': 0.24195966203325156}"
"{'NDCG@5': 0.4223885038808623, 'HR@5': 0.5619102087503575}","{'NDCG@5': 0.38110776176087835, 'HR@5': 0.5092502434274586}","{'NDCG@5': 0.34893473589493895, 'HR@5': 0.47506561679790027}","{'NDCG@5': 0.3398396829046645, 'HR@5': 0.45857642940490084}","{'NDCG@5': 0.30434597410352204, 'HR@5': 0.4196195935383012}","{'NDCG@5': 0.2821497434452809, 'HR@5': 0.387995292271479}","{'NDCG@5': 0.26803649258649287, 'HR@5': 0.3696108622620381}","{'NDCG@5': 0.23394042477449223, 'HR@5': 0.3294109598412807}","{'NDCG@5': 0.20010052483457672, 'HR@5': 0.28506170314311036}","{'NDCG@5': 0.1660712264318238, 'HR@5': 0.2403924775143091}"
"{'NDCG@5': 0.41856411262342835, 'HR@5': 0.5590506148126966}","{'NDCG@5': 0.3800663299446686, 'HR@5': 0.5090068159688412}","{'NDCG@5': 0.3488723473172812, 'HR@5': 0.4730466384009691}","{'NDCG@5': 0.3401863477005545, 'HR@5': 0.4629104850808468}","{'NDCG@5': 0.3059115163552665, 'HR@5': 0.4187076602397082}","{'NDCG@5': 0.28113082713123205, 'HR@5': 0.388485680659082}","{'NDCG@5': 0.26684823077430814, 'HR@5': 0.3671612541993281}","{'NDCG@5': 0.23419347467275475, 'HR@5': 0.3299582677704043}","{'NDCG@5': 0.19936102564652144, 'HR@5': 0.2848571623372196}","{'NDCG@5': 0.16511216363399048, 'HR@5': 0.23875715453802127}"
"{'NDCG@5': 0.42239065834202383, 'HR@5': 0.5633400057191879}","{'NDCG@5': 0.3802083551335705, 'HR@5': 0.5090068159688412}","{'NDCG@5': 0.34757651444126936, 'HR@5': 0.474661821118514}","{'NDCG@5': 0.33677533258954545, 'HR@5': 0.45907651275212535}","{'NDCG@5': 0.3047243683575609, 'HR@5': 0.42040125065138095}","{'NDCG@5': 0.28011697896932997, 'HR@5': 0.387995292271479}","{'NDCG@5': 0.2678308217456299, 'HR@5': 0.3685610302351624}","{'NDCG@5': 0.23491762604767258, 'HR@5': 0.33077922966408974}","{'NDCG@5': 0.20055782003338876, 'HR@5': 0.28533442421763144}","{'NDCG@5': 0.165397488381595, 'HR@5': 0.23943853911147453}"
