test0,test1,test2,test3,test4,test5,test6,test7,test8,test9
"{'NDCG@5': 0.4405467707313607, 'HR@5': 0.5722047469259365}","{'NDCG@5': 0.40438968919655227, 'HR@5': 0.5309152872444012}","{'NDCG@5': 0.38439821788852035, 'HR@5': 0.5116091257823542}","{'NDCG@5': 0.3633307016595185, 'HR@5': 0.4857476246041007}","{'NDCG@5': 0.33586089243760303, 'HR@5': 0.4481500781657113}","{'NDCG@5': 0.3190458219883654, 'HR@5': 0.4249705766967438}","{'NDCG@5': 0.3036315323106538, 'HR@5': 0.40047592385218367}","{'NDCG@5': 0.2961380920073554, 'HR@5': 0.39241978518163784}","{'NDCG@5': 0.27641058209590513, 'HR@5': 0.3669462057680507}","{'NDCG@5': 0.23745542638345318, 'HR@5': 0.31398201144726084}"
"{'NDCG@5': 0.4411163278862858, 'HR@5': 0.5727766657134686}","{'NDCG@5': 0.40558474904173974, 'HR@5': 0.5331061343719572}","{'NDCG@5': 0.38462165742818805, 'HR@5': 0.5108015344235817}","{'NDCG@5': 0.362423885405073, 'HR@5': 0.4857476246041007}","{'NDCG@5': 0.3359499431094952, 'HR@5': 0.4484106305367379}","{'NDCG@5': 0.3191652816104669, 'HR@5': 0.42457826598666143}","{'NDCG@5': 0.3045660796527436, 'HR@5': 0.4018057110862262}","{'NDCG@5': 0.29605979068607163, 'HR@5': 0.39269343914619964}","{'NDCG@5': 0.27663236042822287, 'HR@5': 0.3680370900661349}","{'NDCG@5': 0.23748410882569893, 'HR@5': 0.3133687653311529}"
"{'NDCG@5': 0.44201282738031383, 'HR@5': 0.5744924220760652}","{'NDCG@5': 0.40507310953112313, 'HR@5': 0.5321324245374879}","{'NDCG@5': 0.38522306777866716, 'HR@5': 0.5112053301029679}","{'NDCG@5': 0.36241199788668255, 'HR@5': 0.4844140690115019}","{'NDCG@5': 0.3362878251580728, 'HR@5': 0.4503647733194372}","{'NDCG@5': 0.31930717103441486, 'HR@5': 0.42448018830914086}","{'NDCG@5': 0.30498813679660836, 'HR@5': 0.40236562150055993}","{'NDCG@5': 0.2957017030469774, 'HR@5': 0.39173565027023327}","{'NDCG@5': 0.27738191236301124, 'HR@5': 0.368855253289698}","{'NDCG@5': 0.23767161356309163, 'HR@5': 0.31370945761787955}"
"{'NDCG@5': 0.4429762596066277, 'HR@5': 0.5773520160137261}","{'NDCG@5': 0.40536344357328064, 'HR@5': 0.5328627069133398}","{'NDCG@5': 0.38377327059257416, 'HR@5': 0.5093882495457298}","{'NDCG@5': 0.3623888863333044, 'HR@5': 0.48341390231705283}","{'NDCG@5': 0.33631145913884863, 'HR@5': 0.45023449713392394}","{'NDCG@5': 0.31925225450924016, 'HR@5': 0.42438211063162024}","{'NDCG@5': 0.3046485014019963, 'HR@5': 0.40222564389697646}","{'NDCG@5': 0.2958744442980741, 'HR@5': 0.391393582814531}","{'NDCG@5': 0.27720929519663284, 'HR@5': 0.3686507124838072}","{'NDCG@5': 0.23813853234640087, 'HR@5': 0.31398201144726084}"
"{'NDCG@5': 0.44289392422725354, 'HR@5': 0.5759222190448956}","{'NDCG@5': 0.40509986829420214, 'HR@5': 0.5335929892891919}","{'NDCG@5': 0.38364585029514403, 'HR@5': 0.5091863517060368}","{'NDCG@5': 0.3628810967684412, 'HR@5': 0.485414235705951}","{'NDCG@5': 0.3361927389330037, 'HR@5': 0.44854090672225116}","{'NDCG@5': 0.3193428951336041, 'HR@5': 0.42506865437426444}","{'NDCG@5': 0.305058817259299, 'HR@5': 0.40264557670772677}","{'NDCG@5': 0.2958774883772459, 'HR@5': 0.39228295819935693}","{'NDCG@5': 0.27699465211077384, 'HR@5': 0.3683779914092862}","{'NDCG@5': 0.23824519657671678, 'HR@5': 0.3146633960207141}"
"{'NDCG@5': 0.4432447571366357, 'HR@5': 0.5759222190448956}","{'NDCG@5': 0.4060205960358463, 'HR@5': 0.5345666991236612}","{'NDCG@5': 0.38369000696501243, 'HR@5': 0.5085806581869574}","{'NDCG@5': 0.3639710381214396, 'HR@5': 0.4862477079513252}","{'NDCG@5': 0.33615738422174996, 'HR@5': 0.4481500781657113}","{'NDCG@5': 0.3197654169959521, 'HR@5': 0.42526480972930564}","{'NDCG@5': 0.305215115116342, 'HR@5': 0.40257558790593506}","{'NDCG@5': 0.2962843954094476, 'HR@5': 0.392898679619621}","{'NDCG@5': 0.2770436573766666, 'HR@5': 0.36858253221517695}","{'NDCG@5': 0.23798457461049674, 'HR@5': 0.31432270373398746}"
"{'NDCG@5': 0.44272331229293505, 'HR@5': 0.5753503002573634}","{'NDCG@5': 0.4065967209801131, 'HR@5': 0.5355404089581305}","{'NDCG@5': 0.3834267465762227, 'HR@5': 0.5075711689884919}","{'NDCG@5': 0.3639786185593972, 'HR@5': 0.48524754125687614}","{'NDCG@5': 0.3365736856541861, 'HR@5': 0.44775924960917146}","{'NDCG@5': 0.32017602889636393, 'HR@5': 0.42585327579442916}","{'NDCG@5': 0.3055731804153309, 'HR@5': 0.40320548712206045}","{'NDCG@5': 0.29706243505339214, 'HR@5': 0.3935828145310255}","{'NDCG@5': 0.2773141118921774, 'HR@5': 0.3686507124838072}","{'NDCG@5': 0.23853420890918856, 'HR@5': 0.31520850367947667}"
"{'NDCG@5': 0.44393662879964113, 'HR@5': 0.5767800972261938}","{'NDCG@5': 0.40722969198478265, 'HR@5': 0.5357838364167478}","{'NDCG@5': 0.3849193714278356, 'HR@5': 0.5110034322632748}","{'NDCG@5': 0.36432741791895723, 'HR@5': 0.48641440240040007}","{'NDCG@5': 0.3363600714792288, 'HR@5': 0.4473684210526316}","{'NDCG@5': 0.3203264263120133, 'HR@5': 0.42703020792467633}","{'NDCG@5': 0.30567141153554744, 'HR@5': 0.40313549832026874}","{'NDCG@5': 0.2968287899330762, 'HR@5': 0.39406170896900866}","{'NDCG@5': 0.277316299176513, 'HR@5': 0.3686507124838072}","{'NDCG@5': 0.23829818633798744, 'HR@5': 0.315072226764786}"
"{'NDCG@5': 0.4436601234068482, 'HR@5': 0.5762081784386617}","{'NDCG@5': 0.40774828698347454, 'HR@5': 0.5372444011684518}","{'NDCG@5': 0.38405484682291097, 'HR@5': 0.5087825560266506}","{'NDCG@5': 0.36511251173496234, 'HR@5': 0.4869144857476246}","{'NDCG@5': 0.33711355902089835, 'HR@5': 0.4481500781657113}","{'NDCG@5': 0.32094294904111964, 'HR@5': 0.4285994507650059}","{'NDCG@5': 0.30604900521642175, 'HR@5': 0.40320548712206045}","{'NDCG@5': 0.2974484686150083, 'HR@5': 0.3941985359512896}","{'NDCG@5': 0.2773333344168194, 'HR@5': 0.3687870730210677}","{'NDCG@5': 0.23839428814993868, 'HR@5': 0.31459525756336876}"
"{'NDCG@5': 0.4438126168999847, 'HR@5': 0.5776379754074922}","{'NDCG@5': 0.40779008514562604, 'HR@5': 0.5365141187925998}","{'NDCG@5': 0.38387845114387026, 'HR@5': 0.5089844538663436}","{'NDCG@5': 0.3650971227279937, 'HR@5': 0.48891481913652274}","{'NDCG@5': 0.33761190085843706, 'HR@5': 0.45023449713392394}","{'NDCG@5': 0.3201652860962295, 'HR@5': 0.42712828560219696}","{'NDCG@5': 0.3056793537886603, 'HR@5': 0.40320548712206045}","{'NDCG@5': 0.2969357151033071, 'HR@5': 0.39365122802216596}","{'NDCG@5': 0.2768317644205469, 'HR@5': 0.3689916138269585}","{'NDCG@5': 0.2380471840340525, 'HR@5': 0.3144589806486781}"
"{'NDCG@5': 0.44472031244769056, 'HR@5': 0.5796396911638547}","{'NDCG@5': 0.4075486617047135, 'HR@5': 0.5352969814995131}","{'NDCG@5': 0.3842643324633877, 'HR@5': 0.5089844538663436}","{'NDCG@5': 0.3645529495794754, 'HR@5': 0.4884147357892982}","{'NDCG@5': 0.3380064313808327, 'HR@5': 0.45114643043251695}","{'NDCG@5': 0.32079624287464137, 'HR@5': 0.4272263632797175}","{'NDCG@5': 0.3061634465031031, 'HR@5': 0.4039753639417693}","{'NDCG@5': 0.29758028242397294, 'HR@5': 0.3948142573715537}","{'NDCG@5': 0.2770033573272206, 'HR@5': 0.3696734165132611}","{'NDCG@5': 0.23880998623087707, 'HR@5': 0.31527664213682205}"
"{'NDCG@5': 0.44503405911866417, 'HR@5': 0.5787818129825565}","{'NDCG@5': 0.4082476883664154, 'HR@5': 0.5360272638753651}","{'NDCG@5': 0.3841127709291468, 'HR@5': 0.5093882495457298}","{'NDCG@5': 0.36480241045257733, 'HR@5': 0.48774795799299886}","{'NDCG@5': 0.3379379406409058, 'HR@5': 0.44984366857738406}","{'NDCG@5': 0.32095968619315357, 'HR@5': 0.4281090623774029}","{'NDCG@5': 0.3065935076308189, 'HR@5': 0.40418533034714443}","{'NDCG@5': 0.2979851380203669, 'HR@5': 0.39501949784497503}","{'NDCG@5': 0.2775935056630256, 'HR@5': 0.36940069543874005}","{'NDCG@5': 0.23929103706837004, 'HR@5': 0.31561733442354867}"
"{'NDCG@5': 0.4454958105884861, 'HR@5': 0.5784958535887904}","{'NDCG@5': 0.40765397821261895, 'HR@5': 0.5350535540408958}","{'NDCG@5': 0.38452645626667614, 'HR@5': 0.5073692711487987}","{'NDCG@5': 0.3643143602969879, 'HR@5': 0.4869144857476246}","{'NDCG@5': 0.3376112050950017, 'HR@5': 0.4494528400208442}","{'NDCG@5': 0.3207076346837516, 'HR@5': 0.4276186739897999}","{'NDCG@5': 0.306520077869413, 'HR@5': 0.40348544232922734}","{'NDCG@5': 0.2981900696550373, 'HR@5': 0.3949510843538346}","{'NDCG@5': 0.27749403304981735, 'HR@5': 0.37055976000545443}","{'NDCG@5': 0.23906879146142382, 'HR@5': 0.31609430362496593}"
"{'NDCG@5': 0.4445591545143452, 'HR@5': 0.5782098941950243}","{'NDCG@5': 0.4073407250909585, 'HR@5': 0.5338364167478091}","{'NDCG@5': 0.38412262364410393, 'HR@5': 0.5071673733091056}","{'NDCG@5': 0.3644249795795343, 'HR@5': 0.4869144857476246}","{'NDCG@5': 0.33735158744989996, 'HR@5': 0.4501042209484106}","{'NDCG@5': 0.3208278913388406, 'HR@5': 0.4282071400549235}","{'NDCG@5': 0.30621156068955524, 'HR@5': 0.40355543113101905}","{'NDCG@5': 0.29718014862561193, 'HR@5': 0.394403776424711}","{'NDCG@5': 0.27730762736419995, 'HR@5': 0.3704233994681939}","{'NDCG@5': 0.23839280390132497, 'HR@5': 0.315481057508858}"
"{'NDCG@5': 0.4454502668882523, 'HR@5': 0.5793537317700886}","{'NDCG@5': 0.40756125907209817, 'HR@5': 0.5352969814995131}","{'NDCG@5': 0.3850295336028181, 'HR@5': 0.5077730668281849}","{'NDCG@5': 0.3659040925230807, 'HR@5': 0.4894149024837473}","{'NDCG@5': 0.33775495699787406, 'HR@5': 0.44971339239187075}","{'NDCG@5': 0.3216838523096683, 'HR@5': 0.4281090623774029}","{'NDCG@5': 0.3066037443877976, 'HR@5': 0.4032754759238522}","{'NDCG@5': 0.29743695634321193, 'HR@5': 0.3941985359512896}","{'NDCG@5': 0.27810057793010734, 'HR@5': 0.3711052021544965}","{'NDCG@5': 0.23914274212077058, 'HR@5': 0.31588988825292996}"
"{'NDCG@5': 0.4445908013078972, 'HR@5': 0.5782098941950243}","{'NDCG@5': 0.4082185683213349, 'HR@5': 0.5367575462512172}","{'NDCG@5': 0.3852595277292115, 'HR@5': 0.5075711689884919}","{'NDCG@5': 0.3656248943759934, 'HR@5': 0.48924820803467245}","{'NDCG@5': 0.33728374270120665, 'HR@5': 0.4499739447628973}","{'NDCG@5': 0.3209093436040007, 'HR@5': 0.42673597489211457}","{'NDCG@5': 0.3063597751081782, 'HR@5': 0.4041153415453527}","{'NDCG@5': 0.29701403082250905, 'HR@5': 0.3933091605664637}","{'NDCG@5': 0.27806160110509576, 'HR@5': 0.3717870048407991}","{'NDCG@5': 0.23887712764197844, 'HR@5': 0.31554919596620334}"
"{'NDCG@5': 0.4462713685245621, 'HR@5': 0.5793537317700886}","{'NDCG@5': 0.40904734369707624, 'HR@5': 0.5362706913339824}","{'NDCG@5': 0.38573794722151394, 'HR@5': 0.5087825560266506}","{'NDCG@5': 0.36527899504007527, 'HR@5': 0.4894149024837473}","{'NDCG@5': 0.3377585382214261, 'HR@5': 0.4501042209484106}","{'NDCG@5': 0.3216878875250221, 'HR@5': 0.4289917614750883}","{'NDCG@5': 0.3071123578243546, 'HR@5': 0.4054451287793953}","{'NDCG@5': 0.29750217578457944, 'HR@5': 0.3938564684955873}","{'NDCG@5': 0.27820628664581754, 'HR@5': 0.3717870048407991}","{'NDCG@5': 0.23885255674302056, 'HR@5': 0.3154129190515127}"
"{'NDCG@5': 0.4467380502379817, 'HR@5': 0.5799256505576208}","{'NDCG@5': 0.4089036844999275, 'HR@5': 0.5350535540408958}","{'NDCG@5': 0.3853229173288163, 'HR@5': 0.5083787603472643}","{'NDCG@5': 0.3644456434487112, 'HR@5': 0.4890815135855976}","{'NDCG@5': 0.3375605013713676, 'HR@5': 0.45023449713392394}","{'NDCG@5': 0.3217057863833182, 'HR@5': 0.42938407218517066}","{'NDCG@5': 0.3070974265669677, 'HR@5': 0.40579507278835386}","{'NDCG@5': 0.29742598445313595, 'HR@5': 0.394403776424711}","{'NDCG@5': 0.2782035101068334, 'HR@5': 0.3721960864525806}","{'NDCG@5': 0.2389303481533852, 'HR@5': 0.3154129190515127}"
"{'NDCG@5': 0.4454820980554912, 'HR@5': 0.5790677723763226}","{'NDCG@5': 0.40820916948354813, 'HR@5': 0.5333495618305745}","{'NDCG@5': 0.3853317705239171, 'HR@5': 0.5089844538663436}","{'NDCG@5': 0.36477160651684815, 'HR@5': 0.4884147357892982}","{'NDCG@5': 0.3386971612115538, 'HR@5': 0.4516675351745701}","{'NDCG@5': 0.3221407264264737, 'HR@5': 0.430266771282856}","{'NDCG@5': 0.30674525916325274, 'HR@5': 0.4051651735722284}","{'NDCG@5': 0.2973829703166308, 'HR@5': 0.39406170896900866}","{'NDCG@5': 0.2784525141933796, 'HR@5': 0.3724006272584714}","{'NDCG@5': 0.2386074755057097, 'HR@5': 0.3144589806486781}"
"{'NDCG@5': 0.44568825349029, 'HR@5': 0.5802116099513869}","{'NDCG@5': 0.4093328711321086, 'HR@5': 0.5350535540408958}","{'NDCG@5': 0.38583484231296206, 'HR@5': 0.5101958409045023}","{'NDCG@5': 0.3654545734295216, 'HR@5': 0.48958159693282216}","{'NDCG@5': 0.33876136798178524, 'HR@5': 0.4521886399166232}","{'NDCG@5': 0.3218204032989057, 'HR@5': 0.42948214986269123}","{'NDCG@5': 0.307466958947064, 'HR@5': 0.4059350503919373}","{'NDCG@5': 0.29723135040284077, 'HR@5': 0.39426694944243007}","{'NDCG@5': 0.2778706327367703, 'HR@5': 0.37199154564668985}","{'NDCG@5': 0.23802958226225526, 'HR@5': 0.3141864268192968}"
"{'NDCG@5': 0.44666200346644647, 'HR@5': 0.580497569345153}","{'NDCG@5': 0.4089294808878117, 'HR@5': 0.5355404089581305}","{'NDCG@5': 0.3852043818951937, 'HR@5': 0.5087825560266506}","{'NDCG@5': 0.36592613328499024, 'HR@5': 0.49058176362727124}","{'NDCG@5': 0.338497120627611, 'HR@5': 0.4516675351745701}","{'NDCG@5': 0.3226780019916479, 'HR@5': 0.42997253825029425}","{'NDCG@5': 0.307914104508969, 'HR@5': 0.40663493840985443}","{'NDCG@5': 0.2983172878027506, 'HR@5': 0.3949510843538346}","{'NDCG@5': 0.27835721549752207, 'HR@5': 0.3725369877957319}","{'NDCG@5': 0.23883501094946477, 'HR@5': 0.3157536113382393}"
"{'NDCG@5': 0.4466698118213927, 'HR@5': 0.5824992851015156}","{'NDCG@5': 0.408794090130116, 'HR@5': 0.5352969814995131}","{'NDCG@5': 0.38578878390163074, 'HR@5': 0.5091863517060368}","{'NDCG@5': 0.3657829114487668, 'HR@5': 0.49074845807634604}","{'NDCG@5': 0.33865868006921535, 'HR@5': 0.45192808754559666}","{'NDCG@5': 0.323131385401695, 'HR@5': 0.4311494703805414}","{'NDCG@5': 0.3076702490204407, 'HR@5': 0.4071948488241881}","{'NDCG@5': 0.2986084379309807, 'HR@5': 0.3946774303892728}","{'NDCG@5': 0.2787787255305958, 'HR@5': 0.37280970887025294}","{'NDCG@5': 0.2388737300227255, 'HR@5': 0.315481057508858}"
"{'NDCG@5': 0.44729288373487713, 'HR@5': 0.5836431226765799}","{'NDCG@5': 0.40778273453910885, 'HR@5': 0.5348101265822784}","{'NDCG@5': 0.3860410494428651, 'HR@5': 0.509590147385423}","{'NDCG@5': 0.3656566964826398, 'HR@5': 0.4922487081180197}","{'NDCG@5': 0.33929190073596466, 'HR@5': 0.4525794684731631}","{'NDCG@5': 0.322776166108326, 'HR@5': 0.4296783052177324}","{'NDCG@5': 0.3076649059200657, 'HR@5': 0.4065649496080627}","{'NDCG@5': 0.2980745493316066, 'HR@5': 0.39406170896900866}","{'NDCG@5': 0.2783631633674668, 'HR@5': 0.37165064430353856}","{'NDCG@5': 0.23861285160427176, 'HR@5': 0.31561733442354867}"
"{'NDCG@5': 0.4479359343775607, 'HR@5': 0.5830712038890478}","{'NDCG@5': 0.4083347718226992, 'HR@5': 0.5352969814995131}","{'NDCG@5': 0.38580183705947435, 'HR@5': 0.5093882495457298}","{'NDCG@5': 0.3650108708999225, 'HR@5': 0.4904150691781964}","{'NDCG@5': 0.33870493480848113, 'HR@5': 0.4515372589890568}","{'NDCG@5': 0.32273937107059186, 'HR@5': 0.4289917614750883}","{'NDCG@5': 0.30804678621328346, 'HR@5': 0.4071248600223964}","{'NDCG@5': 0.2980300114841752, 'HR@5': 0.3949510843538346}","{'NDCG@5': 0.2780371771558932, 'HR@5': 0.3714461034976478}","{'NDCG@5': 0.23819684953233491, 'HR@5': 0.3149359498500954}"
"{'NDCG@5': 0.44741855641471223, 'HR@5': 0.5816414069202174}","{'NDCG@5': 0.4091986044133271, 'HR@5': 0.5357838364167478}","{'NDCG@5': 0.3862203532961038, 'HR@5': 0.5099939430648092}","{'NDCG@5': 0.36461634713418134, 'HR@5': 0.49008168028004667}","{'NDCG@5': 0.3395670991973193, 'HR@5': 0.452970297029703}","{'NDCG@5': 0.3231235382635996, 'HR@5': 0.43036484896037663}","{'NDCG@5': 0.3078786872146145, 'HR@5': 0.4071948488241881}","{'NDCG@5': 0.29796524595315377, 'HR@5': 0.3944721899158514}","{'NDCG@5': 0.2781970714033658, 'HR@5': 0.371241562691757}","{'NDCG@5': 0.23874690211890204, 'HR@5': 0.3153447805941674}"
"{'NDCG@5': 0.4475361629847923, 'HR@5': 0.5810694881326851}","{'NDCG@5': 0.4088725542420698, 'HR@5': 0.5345666991236612}","{'NDCG@5': 0.38707925017725986, 'HR@5': 0.5099939430648092}","{'NDCG@5': 0.36485405007760324, 'HR@5': 0.48924820803467245}","{'NDCG@5': 0.33965254926836513, 'HR@5': 0.452970297029703}","{'NDCG@5': 0.32331550170485607, 'HR@5': 0.4309533150255002}","{'NDCG@5': 0.30797274367758876, 'HR@5': 0.4071948488241881}","{'NDCG@5': 0.29856280721844475, 'HR@5': 0.3945406034069919}","{'NDCG@5': 0.27885580292958784, 'HR@5': 0.37151428376627804}","{'NDCG@5': 0.23878018504088538, 'HR@5': 0.31459525756336876}"
