test0,test1,test2,test3,test4,test5,test6,test7,test8,test9
"{'NDCG@5': 0.3766754599361816, 'HR@5': 0.46782956820131544}","{'NDCG@5': 0.3459375778224424, 'HR@5': 0.4352482960077897}","{'NDCG@5': 0.3196739880424451, 'HR@5': 0.4058146577831617}","{'NDCG@5': 0.29007631780163534, 'HR@5': 0.37322887147857975}","{'NDCG@5': 0.2533281655604367, 'HR@5': 0.33350703491401773}","{'NDCG@5': 0.21850602071187264, 'HR@5': 0.2925657120439388}","{'NDCG@5': 0.1836329377794053, 'HR@5': 0.2544092945128779}","{'NDCG@5': 0.16759201943587204, 'HR@5': 0.2361633714168434}","{'NDCG@5': 0.14512022538503488, 'HR@5': 0.2096543260380446}","{'NDCG@5': 0.11057181241573179, 'HR@5': 0.1620332515671845}"
"{'NDCG@5': 0.38232786206925856, 'HR@5': 0.4701172433514441}","{'NDCG@5': 0.34851270232823034, 'HR@5': 0.4379259980525803}","{'NDCG@5': 0.319640732737934, 'HR@5': 0.4068241469816273}","{'NDCG@5': 0.29333863066524163, 'HR@5': 0.3777296216036006}","{'NDCG@5': 0.25799036891671506, 'HR@5': 0.33989056800416884}","{'NDCG@5': 0.22114435917314573, 'HR@5': 0.29688112985484505}","{'NDCG@5': 0.18529279672817675, 'HR@5': 0.2562989921612542}","{'NDCG@5': 0.17109910646720627, 'HR@5': 0.24081548881439419}","{'NDCG@5': 0.14739431375989384, 'HR@5': 0.2114270130224313}","{'NDCG@5': 0.11253366598599956, 'HR@5': 0.16455437448896157}"
"{'NDCG@5': 0.38201269050954517, 'HR@5': 0.4695453245639119}","{'NDCG@5': 0.3465512039886959, 'HR@5': 0.43476144109055503}","{'NDCG@5': 0.31666480616523984, 'HR@5': 0.4015748031496063}","{'NDCG@5': 0.29153692632834255, 'HR@5': 0.3765627604600767}","{'NDCG@5': 0.25557537492721705, 'HR@5': 0.3362428348097968}","{'NDCG@5': 0.2173006439750462, 'HR@5': 0.29217340133385644}","{'NDCG@5': 0.1821339586092717, 'HR@5': 0.2520296752519597}","{'NDCG@5': 0.16642360071521292, 'HR@5': 0.23541082301429841}","{'NDCG@5': 0.14130844421392838, 'HR@5': 0.20515442830844755}","{'NDCG@5': 0.10485756429748241, 'HR@5': 0.15549195966203325}"
"{'NDCG@5': 0.3850456650795399, 'HR@5': 0.47068916213897627}","{'NDCG@5': 0.3463408215567758, 'HR@5': 0.43476144109055503}","{'NDCG@5': 0.31953570400438813, 'HR@5': 0.4058146577831617}","{'NDCG@5': 0.2951784136121888, 'HR@5': 0.37856309384897485}","{'NDCG@5': 0.2589082900927164, 'HR@5': 0.34002084418968215}","{'NDCG@5': 0.2229853870993285, 'HR@5': 0.29658689682228323}","{'NDCG@5': 0.18934441155187295, 'HR@5': 0.26140817469204924}","{'NDCG@5': 0.1723250006685265, 'HR@5': 0.23944721899158514}","{'NDCG@5': 0.15099884608168718, 'HR@5': 0.21708597531874277}","{'NDCG@5': 0.1129670006869059, 'HR@5': 0.16639411283728536}"
"{'NDCG@5': 0.38008515395921766, 'HR@5': 0.4684014869888476}","{'NDCG@5': 0.3428430780290923, 'HR@5': 0.42843232716650437}","{'NDCG@5': 0.3101580121326537, 'HR@5': 0.39693115283666464}","{'NDCG@5': 0.2839040231811361, 'HR@5': 0.36806134355725956}","{'NDCG@5': 0.24963286179236013, 'HR@5': 0.3307712350182387}","{'NDCG@5': 0.21365051929259432, 'HR@5': 0.2849156531973323}","{'NDCG@5': 0.1823458630840915, 'HR@5': 0.2532194848824188}","{'NDCG@5': 0.16236762660153428, 'HR@5': 0.2298009167407813}","{'NDCG@5': 0.14038940619289322, 'HR@5': 0.20501806777118703}","{'NDCG@5': 0.10505738406909185, 'HR@5': 0.15603706732079586}"
"{'NDCG@5': 0.3810885955825413, 'HR@5': 0.4724049185015728}","{'NDCG@5': 0.34978929705457057, 'HR@5': 0.439143135345667}","{'NDCG@5': 0.31562974808341504, 'HR@5': 0.4060165556228548}","{'NDCG@5': 0.2918114954342823, 'HR@5': 0.37856309384897485}","{'NDCG@5': 0.25621833145421485, 'HR@5': 0.3383272537780094}","{'NDCG@5': 0.2166892567746556, 'HR@5': 0.29119262455865047}","{'NDCG@5': 0.1862519773154405, 'HR@5': 0.2594484882418813}","{'NDCG@5': 0.1678874357033119, 'HR@5': 0.2384894301156188}","{'NDCG@5': 0.14661911138348116, 'HR@5': 0.21074521033612872}","{'NDCG@5': 0.10771544119903619, 'HR@5': 0.16155628236576725}"
"{'NDCG@5': 0.38375802086318256, 'HR@5': 0.4744066342579354}","{'NDCG@5': 0.3474592469251553, 'HR@5': 0.43184031158714703}","{'NDCG@5': 0.3187115850585805, 'HR@5': 0.408035534019786}","{'NDCG@5': 0.29164164749167737, 'HR@5': 0.37539589931655276}","{'NDCG@5': 0.25299010670207067, 'HR@5': 0.3358520062532569}","{'NDCG@5': 0.2178228813030452, 'HR@5': 0.29354648881914475}","{'NDCG@5': 0.1847930630805369, 'HR@5': 0.25860862262038076}","{'NDCG@5': 0.16747436816957703, 'HR@5': 0.2364370253814052}","{'NDCG@5': 0.1453150738267238, 'HR@5': 0.21019976818708666}","{'NDCG@5': 0.106662431074963, 'HR@5': 0.157536113382393}"
"{'NDCG@5': 0.386217266940991, 'HR@5': 0.4738347154704032}","{'NDCG@5': 0.35067662250522086, 'HR@5': 0.4379259980525803}","{'NDCG@5': 0.3205686330082115, 'HR@5': 0.4092469210579447}","{'NDCG@5': 0.2953164707277061, 'HR@5': 0.3793965660943491}","{'NDCG@5': 0.25678742986056585, 'HR@5': 0.3410630536737884}","{'NDCG@5': 0.2230657519947077, 'HR@5': 0.3006080816006277}","{'NDCG@5': 0.1878808510868151, 'HR@5': 0.261968085106383}","{'NDCG@5': 0.17453274667457508, 'HR@5': 0.24608332763220908}","{'NDCG@5': 0.14928806483980603, 'HR@5': 0.21517692779709552}","{'NDCG@5': 0.11054234658201353, 'HR@5': 0.16428182065958027}"
"{'NDCG@5': 0.38253628466442097, 'HR@5': 0.4692593651701458}","{'NDCG@5': 0.34880760935844374, 'HR@5': 0.436952288218111}","{'NDCG@5': 0.32116769778157533, 'HR@5': 0.4066222491419342}","{'NDCG@5': 0.28970930604919914, 'HR@5': 0.371895315885981}","{'NDCG@5': 0.2546501348408536, 'HR@5': 0.3397602918186555}","{'NDCG@5': 0.21859238140500684, 'HR@5': 0.2955080423695567}","{'NDCG@5': 0.1855346602509172, 'HR@5': 0.25867861142217247}","{'NDCG@5': 0.16996654952427265, 'HR@5': 0.23944721899158514}","{'NDCG@5': 0.148800268837185, 'HR@5': 0.2137451421558601}","{'NDCG@5': 0.10938240690624362, 'HR@5': 0.16264649768329245}"
"{'NDCG@5': 0.3812043803757009, 'HR@5': 0.4695453245639119}","{'NDCG@5': 0.3505491778120848, 'HR@5': 0.43841285296981497}","{'NDCG@5': 0.32374068870065625, 'HR@5': 0.41267918433272766}","{'NDCG@5': 0.2932268922201425, 'HR@5': 0.37606267711285213}","{'NDCG@5': 0.2621169515417448, 'HR@5': 0.3461438249088067}","{'NDCG@5': 0.222204622109355, 'HR@5': 0.29629266378972147}","{'NDCG@5': 0.18839897373801998, 'HR@5': 0.2615481522956327}","{'NDCG@5': 0.17259012600678633, 'HR@5': 0.2421153451460628}","{'NDCG@5': 0.14975147285995066, 'HR@5': 0.2149042067225745}","{'NDCG@5': 0.11080505105885705, 'HR@5': 0.16414554374488963}"
"{'NDCG@5': 0.3844937920939703, 'HR@5': 0.4718329997140406}","{'NDCG@5': 0.35449585596126704, 'HR@5': 0.44182083739045763}","{'NDCG@5': 0.32445402185692945, 'HR@5': 0.4090450232182516}","{'NDCG@5': 0.29762612708165087, 'HR@5': 0.3775629271545258}","{'NDCG@5': 0.25950619316196416, 'HR@5': 0.3426263678999479}","{'NDCG@5': 0.2251440055733423, 'HR@5': 0.3000196155355041}","{'NDCG@5': 0.18912935866193492, 'HR@5': 0.2611982082866741}","{'NDCG@5': 0.17373244717027864, 'HR@5': 0.24409933638913595}","{'NDCG@5': 0.15038551240291403, 'HR@5': 0.21299515920092726}","{'NDCG@5': 0.11191762147113894, 'HR@5': 0.1640774052875443}"
"{'NDCG@5': 0.38378496702713866, 'HR@5': 0.466399771232485}","{'NDCG@5': 0.35265784778040216, 'HR@5': 0.43476144109055503}","{'NDCG@5': 0.32068017479236255, 'HR@5': 0.4029880880274581}","{'NDCG@5': 0.2954205678440221, 'HR@5': 0.376229371561927}","{'NDCG@5': 0.2548940514551252, 'HR@5': 0.33181344450234496}","{'NDCG@5': 0.21725620234162946, 'HR@5': 0.28903491565319733}","{'NDCG@5': 0.18449097561044744, 'HR@5': 0.25503919372900336}","{'NDCG@5': 0.16884885552930246, 'HR@5': 0.23698433331052884}","{'NDCG@5': 0.1457711350475374, 'HR@5': 0.20801799959091838}","{'NDCG@5': 0.10930278534113552, 'HR@5': 0.16101117470700463}"
"{'NDCG@5': 0.3894914231952752, 'HR@5': 0.4741206748641693}","{'NDCG@5': 0.34942465297911296, 'HR@5': 0.434031158714703}","{'NDCG@5': 0.32179283181296287, 'HR@5': 0.4050070664243893}","{'NDCG@5': 0.2951427940784425, 'HR@5': 0.37539589931655276}","{'NDCG@5': 0.2548050347433618, 'HR@5': 0.3371547681083898}","{'NDCG@5': 0.2196786215126506, 'HR@5': 0.29315417810906236}","{'NDCG@5': 0.1848450471251016, 'HR@5': 0.2558790593505039}","{'NDCG@5': 0.1680266264035194, 'HR@5': 0.23712116029280975}","{'NDCG@5': 0.14657078356844128, 'HR@5': 0.21081339060475898}","{'NDCG@5': 0.10886812251898567, 'HR@5': 0.16155628236576725}"
"{'NDCG@5': 0.39003804838715805, 'HR@5': 0.476408350014298}","{'NDCG@5': 0.35289707829114686, 'HR@5': 0.43646543330087634}","{'NDCG@5': 0.3214846342983097, 'HR@5': 0.4068241469816273}","{'NDCG@5': 0.291219292979084, 'HR@5': 0.3725620936822804}","{'NDCG@5': 0.2569765918923472, 'HR@5': 0.3388483585200625}","{'NDCG@5': 0.22039943475980406, 'HR@5': 0.2945272655943507}","{'NDCG@5': 0.18601577420785453, 'HR@5': 0.2587486002239642}","{'NDCG@5': 0.17263189844730167, 'HR@5': 0.2421153451460628}","{'NDCG@5': 0.1499539259080851, 'HR@5': 0.2140860434990114}","{'NDCG@5': 0.11049500243843227, 'HR@5': 0.16189697465249386}"
"{'NDCG@5': 0.3850690681188682, 'HR@5': 0.47068916213897627}","{'NDCG@5': 0.35356065229082584, 'HR@5': 0.436952288218111}","{'NDCG@5': 0.32370264416947453, 'HR@5': 0.41146779729456895}","{'NDCG@5': 0.2976667951467265, 'HR@5': 0.38006334389064844}","{'NDCG@5': 0.25986328771209655, 'HR@5': 0.34119332985930173}","{'NDCG@5': 0.21824549243164446, 'HR@5': 0.2924676343664182}","{'NDCG@5': 0.18619743905495148, 'HR@5': 0.25832866741321386}","{'NDCG@5': 0.1729661790265864, 'HR@5': 0.24396250940685504}","{'NDCG@5': 0.15093065864232535, 'HR@5': 0.21606327128928887}","{'NDCG@5': 0.11170372580759862, 'HR@5': 0.1638729899155083}"
"{'NDCG@5': 0.3812638437803753, 'HR@5': 0.46868744638261367}","{'NDCG@5': 0.3515653206032642, 'HR@5': 0.4352482960077897}","{'NDCG@5': 0.32210046197945846, 'HR@5': 0.4076317383403998}","{'NDCG@5': 0.291234496988966, 'HR@5': 0.3733955659276546}","{'NDCG@5': 0.2564059385131593, 'HR@5': 0.3380667014069828}","{'NDCG@5': 0.21946404586139168, 'HR@5': 0.2951157316594743}","{'NDCG@5': 0.1869052820852524, 'HR@5': 0.259028555431131}","{'NDCG@5': 0.16800807391159345, 'HR@5': 0.23739481425737155}","{'NDCG@5': 0.1474115280316096, 'HR@5': 0.21169973409695234}","{'NDCG@5': 0.1078847640411148, 'HR@5': 0.16155628236576725}"
"{'NDCG@5': 0.3848668105184486, 'HR@5': 0.4704032027452102}","{'NDCG@5': 0.35550859905826554, 'HR@5': 0.4388997078870497}","{'NDCG@5': 0.3250278395225257, 'HR@5': 0.41166969513426205}","{'NDCG@5': 0.29612467196736453, 'HR@5': 0.37606267711285213}","{'NDCG@5': 0.2604551522504528, 'HR@5': 0.34119332985930173}","{'NDCG@5': 0.22016871371992225, 'HR@5': 0.29482149862691254}","{'NDCG@5': 0.18997225360363643, 'HR@5': 0.2620380739081747}","{'NDCG@5': 0.17367977632999024, 'HR@5': 0.2436888554422932}","{'NDCG@5': 0.15286159703358107, 'HR@5': 0.21674507397559145}","{'NDCG@5': 0.11347024692425171, 'HR@5': 0.166530389751976}"
"{'NDCG@5': 0.38283641308158106, 'HR@5': 0.4704032027452102}","{'NDCG@5': 0.35367600761049744, 'HR@5': 0.44328140214216166}","{'NDCG@5': 0.3240587032165535, 'HR@5': 0.413284877851807}","{'NDCG@5': 0.29286100411563426, 'HR@5': 0.37039506584430737}","{'NDCG@5': 0.2576321474726556, 'HR@5': 0.3368942157373632}","{'NDCG@5': 0.21990954177992308, 'HR@5': 0.2949195763044331}","{'NDCG@5': 0.1864701233606845, 'HR@5': 0.2583986562150056}","{'NDCG@5': 0.1685406210098468, 'HR@5': 0.23766846822193335}","{'NDCG@5': 0.14886375779932184, 'HR@5': 0.2132678802754483}","{'NDCG@5': 0.11317326777342646, 'HR@5': 0.1672799127827746}"
"{'NDCG@5': 0.3811636766624185, 'HR@5': 0.4641120960823563}","{'NDCG@5': 0.35237402890823055, 'HR@5': 0.43646543330087634}","{'NDCG@5': 0.32224990350439725, 'HR@5': 0.40702604482132043}","{'NDCG@5': 0.2913125692387534, 'HR@5': 0.369728288048008}","{'NDCG@5': 0.25557504070114473, 'HR@5': 0.33572173006774364}","{'NDCG@5': 0.21890868627949295, 'HR@5': 0.2943311102393095}","{'NDCG@5': 0.18619763399484554, 'HR@5': 0.25699888017917133}","{'NDCG@5': 0.1667151375414607, 'HR@5': 0.23431620715605117}","{'NDCG@5': 0.14799391700412554, 'HR@5': 0.21040430899297743}","{'NDCG@5': 0.11055406259538607, 'HR@5': 0.16162442082311257}"
"{'NDCG@5': 0.38436521103448285, 'HR@5': 0.4701172433514441}","{'NDCG@5': 0.3624715440657818, 'HR@5': 0.44936708860759494}","{'NDCG@5': 0.32759686159377416, 'HR@5': 0.41308298001211385}","{'NDCG@5': 0.30093965292755065, 'HR@5': 0.38273045507584597}","{'NDCG@5': 0.26287742367974976, 'HR@5': 0.3423658155289213}","{'NDCG@5': 0.2242874199062009, 'HR@5': 0.29727344056492744}","{'NDCG@5': 0.19042513593673707, 'HR@5': 0.2625279955207167}","{'NDCG@5': 0.17321239242272402, 'HR@5': 0.2419785181637819}","{'NDCG@5': 0.154103351921011, 'HR@5': 0.21797231881093612}","{'NDCG@5': 0.11459660995260214, 'HR@5': 0.16857454347233577}"
"{'NDCG@5': 0.38077622224782015, 'HR@5': 0.46496997426365455}","{'NDCG@5': 0.35544904585238013, 'HR@5': 0.439143135345667}","{'NDCG@5': 0.3230519339765853, 'HR@5': 0.4076317383403998}","{'NDCG@5': 0.2923577627895045, 'HR@5': 0.37506251041840305}","{'NDCG@5': 0.25671893668647533, 'HR@5': 0.3349400729546639}","{'NDCG@5': 0.22066465384018707, 'HR@5': 0.29354648881914475}","{'NDCG@5': 0.18626260695623076, 'HR@5': 0.25699888017917133}","{'NDCG@5': 0.16847090489687538, 'HR@5': 0.23568447697886022}","{'NDCG@5': 0.14495696836036998, 'HR@5': 0.20822254039680915}","{'NDCG@5': 0.10721185599924846, 'HR@5': 0.15896702098664486}"
"{'NDCG@5': 0.3803196135360898, 'HR@5': 0.46296825850729195}","{'NDCG@5': 0.35380740993040594, 'HR@5': 0.4371957156767283}","{'NDCG@5': 0.3223438019413108, 'HR@5': 0.4064203513022411}","{'NDCG@5': 0.2913420865466182, 'HR@5': 0.3728954825804301}","{'NDCG@5': 0.2530871268941098, 'HR@5': 0.3324648254299114}","{'NDCG@5': 0.21825334114802739, 'HR@5': 0.29089839152608865}","{'NDCG@5': 0.18199028563763425, 'HR@5': 0.25181970884658456}","{'NDCG@5': 0.1631715920541117, 'HR@5': 0.22856947390025312}","{'NDCG@5': 0.14260746056767784, 'HR@5': 0.20481352696529626}","{'NDCG@5': 0.10656657202015814, 'HR@5': 0.15780866721177433}"
"{'NDCG@5': 0.3799736468594275, 'HR@5': 0.4626822991135259}","{'NDCG@5': 0.3559623578827773, 'HR@5': 0.439143135345667}","{'NDCG@5': 0.32247989763079066, 'HR@5': 0.40742984050070663}","{'NDCG@5': 0.2920637230447329, 'HR@5': 0.37089514919153194}","{'NDCG@5': 0.25627733978740197, 'HR@5': 0.33663366336633666}","{'NDCG@5': 0.2204907527908368, 'HR@5': 0.29354648881914475}","{'NDCG@5': 0.18487764759004094, 'HR@5': 0.25601903695408734}","{'NDCG@5': 0.169576816659473, 'HR@5': 0.236710679345967}","{'NDCG@5': 0.14407291065832756, 'HR@5': 0.20576805072611987}","{'NDCG@5': 0.10736131394921015, 'HR@5': 0.15855819024257292}"
"{'NDCG@5': 0.38321026479356335, 'HR@5': 0.46525593365742063}","{'NDCG@5': 0.35530221358963393, 'HR@5': 0.435491723466407}","{'NDCG@5': 0.3200593852196623, 'HR@5': 0.4048051685846961}","{'NDCG@5': 0.2961599375914714, 'HR@5': 0.37506251041840305}","{'NDCG@5': 0.25893907840683045, 'HR@5': 0.3381969775924961}","{'NDCG@5': 0.21966805355580926, 'HR@5': 0.29197724597881525}","{'NDCG@5': 0.1856110325642667, 'HR@5': 0.2558090705487122}","{'NDCG@5': 0.1687357054883293, 'HR@5': 0.23554764999657932}","{'NDCG@5': 0.145089953184529, 'HR@5': 0.20754073771050657}","{'NDCG@5': 0.10663458731884747, 'HR@5': 0.15739983646770236}"
"{'NDCG@5': 0.38630540397643925, 'HR@5': 0.4692593651701458}","{'NDCG@5': 0.35562528023882306, 'HR@5': 0.4408471275559883}","{'NDCG@5': 0.31996560072498226, 'HR@5': 0.4066222491419342}","{'NDCG@5': 0.2976225090687872, 'HR@5': 0.37856309384897485}","{'NDCG@5': 0.25511330803197685, 'HR@5': 0.3324648254299114}","{'NDCG@5': 0.21973247978860305, 'HR@5': 0.2920753236563358}","{'NDCG@5': 0.18843625302814992, 'HR@5': 0.260008398656215}","{'NDCG@5': 0.16987534473479737, 'HR@5': 0.2361633714168434}","{'NDCG@5': 0.14743401359145408, 'HR@5': 0.20985886684393537}","{'NDCG@5': 0.11095919528937219, 'HR@5': 0.16230580539656583}"
"{'NDCG@5': 0.3883536095818823, 'HR@5': 0.47669430940806407}","{'NDCG@5': 0.3565231654309905, 'HR@5': 0.437682570593963}","{'NDCG@5': 0.3161414851244781, 'HR@5': 0.402786190187765}","{'NDCG@5': 0.29570813079156355, 'HR@5': 0.37506251041840305}","{'NDCG@5': 0.25909797814880703, 'HR@5': 0.33989056800416884}","{'NDCG@5': 0.21980258493332705, 'HR@5': 0.2930561004315418}","{'NDCG@5': 0.1893854495405248, 'HR@5': 0.2611982082866741}","{'NDCG@5': 0.16979192625916695, 'HR@5': 0.2352739960320175}","{'NDCG@5': 0.14753297243218277, 'HR@5': 0.21074521033612872}","{'NDCG@5': 0.11225973663461855, 'HR@5': 0.1649632052330335}"
"{'NDCG@5': 0.38517866644003923, 'HR@5': 0.4692593651701458}","{'NDCG@5': 0.3543743432321942, 'HR@5': 0.440603700097371}","{'NDCG@5': 0.3083952440505059, 'HR@5': 0.3928931960428023}","{'NDCG@5': 0.2915458585272565, 'HR@5': 0.37039506584430737}","{'NDCG@5': 0.25139430645755223, 'HR@5': 0.33142261594580513}","{'NDCG@5': 0.2177281958116599, 'HR@5': 0.29197724597881525}","{'NDCG@5': 0.18400698618244954, 'HR@5': 0.25384938409854424}","{'NDCG@5': 0.1676662271902735, 'HR@5': 0.23178490798385443}","{'NDCG@5': 0.1438710289232789, 'HR@5': 0.20583623099475012}","{'NDCG@5': 0.10771693861391726, 'HR@5': 0.15835377487053692}"
"{'NDCG@5': 0.3875639027134884, 'HR@5': 0.47669430940806407}","{'NDCG@5': 0.35756981673300225, 'HR@5': 0.4408471275559883}","{'NDCG@5': 0.31777301535570934, 'HR@5': 0.3989501312335958}","{'NDCG@5': 0.2972105011868162, 'HR@5': 0.37639606601100184}","{'NDCG@5': 0.2589297894750596, 'HR@5': 0.3379364252214695}","{'NDCG@5': 0.22148097137797043, 'HR@5': 0.2967830521773244}","{'NDCG@5': 0.18926155414232274, 'HR@5': 0.2611282194848824}","{'NDCG@5': 0.17228920194293773, 'HR@5': 0.23992611342956832}","{'NDCG@5': 0.14972166896829078, 'HR@5': 0.21415422376764165}","{'NDCG@5': 0.11373207343903347, 'HR@5': 0.16707549741073863}"
"{'NDCG@5': 0.3853866141247818, 'HR@5': 0.4701172433514441}","{'NDCG@5': 0.3582629375552764, 'HR@5': 0.440603700097371}","{'NDCG@5': 0.3171928429333954, 'HR@5': 0.4015748031496063}","{'NDCG@5': 0.2956876169504396, 'HR@5': 0.3730621770295049}","{'NDCG@5': 0.2572053293930631, 'HR@5': 0.33428869202709743}","{'NDCG@5': 0.22030077386477115, 'HR@5': 0.29129070223617104}","{'NDCG@5': 0.18794718944865763, 'HR@5': 0.25972844344904816}","{'NDCG@5': 0.17071486525150756, 'HR@5': 0.238215776151057}","{'NDCG@5': 0.14679719006167916, 'HR@5': 0.20822254039680915}","{'NDCG@5': 0.11248022395516755, 'HR@5': 0.16469065140365222}"
"{'NDCG@5': 0.3834270045588067, 'HR@5': 0.46697169002001715}","{'NDCG@5': 0.3519990935997287, 'HR@5': 0.43354430379746833}","{'NDCG@5': 0.31207185180885877, 'HR@5': 0.3947102766000404}","{'NDCG@5': 0.29012134935037104, 'HR@5': 0.36989498249708286}","{'NDCG@5': 0.25420399023450985, 'HR@5': 0.3320739968733715}","{'NDCG@5': 0.219939544957345, 'HR@5': 0.2926637897214594}","{'NDCG@5': 0.18391911420052434, 'HR@5': 0.25286954087346025}","{'NDCG@5': 0.16617170223608738, 'HR@5': 0.23397413970034892}","{'NDCG@5': 0.14301881010445563, 'HR@5': 0.20481352696529626}","{'NDCG@5': 0.1062362102665261, 'HR@5': 0.1561052057781412}"
"{'NDCG@5': 0.3888639530372107, 'HR@5': 0.4744066342579354}","{'NDCG@5': 0.35754488694768066, 'HR@5': 0.439143135345667}","{'NDCG@5': 0.3187092182472394, 'HR@5': 0.40379567938623057}","{'NDCG@5': 0.2973377492928943, 'HR@5': 0.3773962327054509}","{'NDCG@5': 0.2609022560503734, 'HR@5': 0.3381969775924961}","{'NDCG@5': 0.22531967790614804, 'HR@5': 0.3000196155355041}","{'NDCG@5': 0.19037070335793305, 'HR@5': 0.26182810750279956}","{'NDCG@5': 0.17273223543550173, 'HR@5': 0.24054183484983238}","{'NDCG@5': 0.14921895280541198, 'HR@5': 0.21231335651462466}","{'NDCG@5': 0.11180587399384442, 'HR@5': 0.16312346688470972}"
"{'NDCG@5': 0.38625749864359826, 'HR@5': 0.4724049185015728}","{'NDCG@5': 0.353694215388788, 'HR@5': 0.4359785783836417}","{'NDCG@5': 0.31898553681756564, 'HR@5': 0.40096910963052695}","{'NDCG@5': 0.29233559031910955, 'HR@5': 0.3700616769461577}","{'NDCG@5': 0.2569116909414739, 'HR@5': 0.33324648254299116}","{'NDCG@5': 0.21961896140944215, 'HR@5': 0.2934484111416242}","{'NDCG@5': 0.18479238085282929, 'HR@5': 0.2537094064949608}","{'NDCG@5': 0.16685670287646923, 'HR@5': 0.23205856194841623}","{'NDCG@5': 0.14352311318740923, 'HR@5': 0.20597259153201064}","{'NDCG@5': 0.10873095938676797, 'HR@5': 0.15889888252929954}"
"{'NDCG@5': 0.3826465397560781, 'HR@5': 0.46496997426365455}","{'NDCG@5': 0.35239846961354343, 'HR@5': 0.4345180136319377}","{'NDCG@5': 0.31924139289202874, 'HR@5': 0.40096910963052695}","{'NDCG@5': 0.2943463183720889, 'HR@5': 0.3733955659276546}","{'NDCG@5': 0.25805769208374124, 'HR@5': 0.3324648254299114}","{'NDCG@5': 0.22059860217750554, 'HR@5': 0.2947234209493919}","{'NDCG@5': 0.18631256070880228, 'HR@5': 0.2583986562150056}","{'NDCG@5': 0.17084135632529848, 'HR@5': 0.23924197851816378}","{'NDCG@5': 0.14618534633344024, 'HR@5': 0.2106088497988682}","{'NDCG@5': 0.1118311218739316, 'HR@5': 0.16373671300081766}"
