test0,test1,test2,test3,test4,test5,test6,test7,test8,test9
"{'NDCG@5': 0.39143602243154263, 'HR@5': 0.4721189591078067}","{'NDCG@5': 0.3620604208153651, 'HR@5': 0.44839337877312563}","{'NDCG@5': 0.33347832255769594, 'HR@5': 0.4167171411265899}","{'NDCG@5': 0.30843174012346747, 'HR@5': 0.3922320386731122}","{'NDCG@5': 0.26777477000491307, 'HR@5': 0.35148514851485146}","{'NDCG@5': 0.23772599995732838, 'HR@5': 0.3139466457434288}","{'NDCG@5': 0.20027435356557519, 'HR@5': 0.273446248600224}","{'NDCG@5': 0.1817736579378409, 'HR@5': 0.25196688787028804}","{'NDCG@5': 0.15743349031005363, 'HR@5': 0.22124497170518853}","{'NDCG@5': 0.12428466717428864, 'HR@5': 0.1800218043063505}"
"{'NDCG@5': 0.3897118007504519, 'HR@5': 0.4738347154704032}","{'NDCG@5': 0.36204257230310566, 'HR@5': 0.44571567672833495}","{'NDCG@5': 0.3308597106734615, 'HR@5': 0.4124772864930345}","{'NDCG@5': 0.3057403691859215, 'HR@5': 0.38823137189531587}","{'NDCG@5': 0.2685008080162641, 'HR@5': 0.3523970818134445}","{'NDCG@5': 0.23672572789557714, 'HR@5': 0.31345625735582583}","{'NDCG@5': 0.2003585457119742, 'HR@5': 0.273446248600224}","{'NDCG@5': 0.18247409390785815, 'HR@5': 0.25128275295888347}","{'NDCG@5': 0.1583173433454869, 'HR@5': 0.2226085770777937}","{'NDCG@5': 0.12187652706054315, 'HR@5': 0.17620605069501227}"
"{'NDCG@5': 0.39180056021031284, 'HR@5': 0.4718329997140406}","{'NDCG@5': 0.3611129726578285, 'HR@5': 0.4430379746835443}","{'NDCG@5': 0.32736550154167776, 'HR@5': 0.40722794266101353}","{'NDCG@5': 0.30480767017339916, 'HR@5': 0.38589764960826806}","{'NDCG@5': 0.26642231992077375, 'HR@5': 0.3458832725377801}","{'NDCG@5': 0.23320656506520088, 'HR@5': 0.3094350725774814}","{'NDCG@5': 0.19921192409476204, 'HR@5': 0.27190649496080627}","{'NDCG@5': 0.1800619876391483, 'HR@5': 0.24881986727782718}","{'NDCG@5': 0.15500102780134814, 'HR@5': 0.21824503988545715}","{'NDCG@5': 0.11943402588042205, 'HR@5': 0.17211774325429272}"
"{'NDCG@5': 0.38814918698787093, 'HR@5': 0.47269087789533887}","{'NDCG@5': 0.3620922545296949, 'HR@5': 0.4471762414800389}","{'NDCG@5': 0.32767544045658, 'HR@5': 0.41449626488996566}","{'NDCG@5': 0.3049339314826355, 'HR@5': 0.3912318719786631}","{'NDCG@5': 0.2658456870558937, 'HR@5': 0.3445805106826472}","{'NDCG@5': 0.23509100746402145, 'HR@5': 0.3112985484503727}","{'NDCG@5': 0.20050996988993527, 'HR@5': 0.2744960806270997}","{'NDCG@5': 0.18150575995121618, 'HR@5': 0.25128275295888347}","{'NDCG@5': 0.1561466312810689, 'HR@5': 0.22022226767573463}","{'NDCG@5': 0.12326410653431133, 'HR@5': 0.17831834287271736}"
"{'NDCG@5': 0.38642904712872206, 'HR@5': 0.47269087789533887}","{'NDCG@5': 0.36165620182265085, 'HR@5': 0.4454722492697176}","{'NDCG@5': 0.3314137915348862, 'HR@5': 0.4134867756915001}","{'NDCG@5': 0.3076141006274276, 'HR@5': 0.390231705284214}","{'NDCG@5': 0.2684505856350955, 'HR@5': 0.34549244398124024}","{'NDCG@5': 0.23663029800473803, 'HR@5': 0.31002353864260496}","{'NDCG@5': 0.2021824058885622, 'HR@5': 0.27624580067189247}","{'NDCG@5': 0.1816835403662249, 'HR@5': 0.2514195799411644}","{'NDCG@5': 0.15526173895309203, 'HR@5': 0.21892684257175973}","{'NDCG@5': 0.11998144072274124, 'HR@5': 0.17423003543199783}"
"{'NDCG@5': 0.38620629357903474, 'HR@5': 0.46868744638261367}","{'NDCG@5': 0.36085984454716086, 'HR@5': 0.44109055501460565}","{'NDCG@5': 0.3292154566325701, 'HR@5': 0.41550575408843127}","{'NDCG@5': 0.3053839327398451, 'HR@5': 0.38823137189531587}","{'NDCG@5': 0.2650866847493871, 'HR@5': 0.3453621677957269}","{'NDCG@5': 0.2365547614714414, 'HR@5': 0.31267163593566105}","{'NDCG@5': 0.19941709853781672, 'HR@5': 0.2722564389697648}","{'NDCG@5': 0.17907233680072485, 'HR@5': 0.24738318396387768}","{'NDCG@5': 0.15497945240301048, 'HR@5': 0.21838140042271767}","{'NDCG@5': 0.11710384221219348, 'HR@5': 0.1704824202780049}"
"{'NDCG@5': 0.3796683127960885, 'HR@5': 0.466399771232485}","{'NDCG@5': 0.3532194419769052, 'HR@5': 0.43500486854917236}","{'NDCG@5': 0.3216577375325251, 'HR@5': 0.40742984050070663}","{'NDCG@5': 0.3002483187570229, 'HR@5': 0.38373062177029504}","{'NDCG@5': 0.2609286023487403, 'HR@5': 0.33910891089108913}","{'NDCG@5': 0.23056678120800883, 'HR@5': 0.308061985092193}","{'NDCG@5': 0.1938618995474832, 'HR@5': 0.2658174692049272}","{'NDCG@5': 0.17562712096089844, 'HR@5': 0.24423616337141685}","{'NDCG@5': 0.14978601723783522, 'HR@5': 0.20992704711256563}","{'NDCG@5': 0.11669576393850138, 'HR@5': 0.1693922049604797}"
"{'NDCG@5': 0.3830774702183855, 'HR@5': 0.46782956820131544}","{'NDCG@5': 0.35623387498043313, 'HR@5': 0.4425511197663096}","{'NDCG@5': 0.32573080401652593, 'HR@5': 0.41126589945487585}","{'NDCG@5': 0.30273201651728743, 'HR@5': 0.3847307884647441}","{'NDCG@5': 0.2590363028975949, 'HR@5': 0.3367639395518499}","{'NDCG@5': 0.23052104231769352, 'HR@5': 0.30835621812475483}","{'NDCG@5': 0.1951227829806889, 'HR@5': 0.26826707726763716}","{'NDCG@5': 0.1753526156107789, 'HR@5': 0.24512553875624274}","{'NDCG@5': 0.1526309164115006, 'HR@5': 0.21347242108133907}","{'NDCG@5': 0.1167866627209722, 'HR@5': 0.169460343417825}"
"{'NDCG@5': 0.385769699821777, 'HR@5': 0.47097512153274235}","{'NDCG@5': 0.3647123329960381, 'HR@5': 0.44790652385589097}","{'NDCG@5': 0.33202424233931166, 'HR@5': 0.4149000605693519}","{'NDCG@5': 0.3065236334321282, 'HR@5': 0.38956492748791466}","{'NDCG@5': 0.263798751192162, 'HR@5': 0.3460135487232934}","{'NDCG@5': 0.23502869004298252, 'HR@5': 0.31100431541781093}","{'NDCG@5': 0.19914925084656443, 'HR@5': 0.27176651735722285}","{'NDCG@5': 0.17930479932686072, 'HR@5': 0.24950400218923172}","{'NDCG@5': 0.15505275930540807, 'HR@5': 0.2153814686029863}","{'NDCG@5': 0.11979941756501103, 'HR@5': 0.1747070046334151}"
"{'NDCG@5': 0.38920715391560234, 'HR@5': 0.4724049185015728}","{'NDCG@5': 0.36502625728403154, 'HR@5': 0.4476630963972736}","{'NDCG@5': 0.33240353185629956, 'HR@5': 0.41409246921057946}","{'NDCG@5': 0.30926159906643674, 'HR@5': 0.3885647607934656}","{'NDCG@5': 0.26467599838960704, 'HR@5': 0.34340802501302764}","{'NDCG@5': 0.23703879071204362, 'HR@5': 0.3125735582581404}","{'NDCG@5': 0.19874795620731445, 'HR@5': 0.27078667413213886}","{'NDCG@5': 0.18049389514132425, 'HR@5': 0.24950400218923172}","{'NDCG@5': 0.1544217228473702, 'HR@5': 0.21790413854230586}","{'NDCG@5': 0.1197262989324006, 'HR@5': 0.17279912782774598}"
"{'NDCG@5': 0.38839230295522087, 'HR@5': 0.4724049185015728}","{'NDCG@5': 0.36251124523474443, 'HR@5': 0.4425511197663096}","{'NDCG@5': 0.33118602199418695, 'HR@5': 0.41550575408843127}","{'NDCG@5': 0.3080572601025507, 'HR@5': 0.38923153858976495}","{'NDCG@5': 0.26541776869215267, 'HR@5': 0.3461438249088067}","{'NDCG@5': 0.23649176236787783, 'HR@5': 0.3112004707728521}","{'NDCG@5': 0.19944885944200272, 'HR@5': 0.2732362821948488}","{'NDCG@5': 0.1801511253628047, 'HR@5': 0.251214339467743}","{'NDCG@5': 0.15572221557797442, 'HR@5': 0.21919956364628077}","{'NDCG@5': 0.12121857404643835, 'HR@5': 0.17695557372581086}"
"{'NDCG@5': 0.3904664936037623, 'HR@5': 0.4741206748641693}","{'NDCG@5': 0.3587761224826631, 'HR@5': 0.4437682570593963}","{'NDCG@5': 0.33169094439647073, 'HR@5': 0.413284877851807}","{'NDCG@5': 0.3065189096767872, 'HR@5': 0.3842307051175196}","{'NDCG@5': 0.26396925426593204, 'HR@5': 0.3435383011985409}","{'NDCG@5': 0.23604440820761097, 'HR@5': 0.31041584935268735}","{'NDCG@5': 0.19784976361601522, 'HR@5': 0.26959686450167974}","{'NDCG@5': 0.17758771159359169, 'HR@5': 0.24936717520695081}","{'NDCG@5': 0.15345811900063963, 'HR@5': 0.2145633053794232}","{'NDCG@5': 0.1188574905356914, 'HR@5': 0.1739574816026165}"
"{'NDCG@5': 0.3870439705324742, 'HR@5': 0.4684014869888476}","{'NDCG@5': 0.3556530809731065, 'HR@5': 0.43646543330087634}","{'NDCG@5': 0.328883695527436, 'HR@5': 0.40843932969917224}","{'NDCG@5': 0.3064719209794924, 'HR@5': 0.38506417736289383}","{'NDCG@5': 0.2644974463621278, 'HR@5': 0.3444502344971339}","{'NDCG@5': 0.23320095615988407, 'HR@5': 0.30492349941153396}","{'NDCG@5': 0.19726181694300776, 'HR@5': 0.26623740201567747}","{'NDCG@5': 0.1800618162989137, 'HR@5': 0.249093521242389}","{'NDCG@5': 0.15581952029173526, 'HR@5': 0.21776777800504535}","{'NDCG@5': 0.12035015983894613, 'HR@5': 0.17463886617606977}"
"{'NDCG@5': 0.38784235484773244, 'HR@5': 0.4675436088075493}","{'NDCG@5': 0.3557846461104114, 'HR@5': 0.43281402142161635}","{'NDCG@5': 0.32424460482834555, 'HR@5': 0.40218049666868566}","{'NDCG@5': 0.30252381470267936, 'HR@5': 0.3838973162193699}","{'NDCG@5': 0.26281261552838425, 'HR@5': 0.34288692027097445}","{'NDCG@5': 0.23113783158614212, 'HR@5': 0.3053158101216163}","{'NDCG@5': 0.19730079607306386, 'HR@5': 0.26728723404255317}","{'NDCG@5': 0.17694352863589827, 'HR@5': 0.2448518847916809}","{'NDCG@5': 0.1539338390177028, 'HR@5': 0.2155178291402468}","{'NDCG@5': 0.11779886483178155, 'HR@5': 0.17007358953393295}"
"{'NDCG@5': 0.39100375582356656, 'HR@5': 0.4712610809265084}","{'NDCG@5': 0.3599716409287852, 'HR@5': 0.4408471275559883}","{'NDCG@5': 0.3251004787970483, 'HR@5': 0.404603270745003}","{'NDCG@5': 0.30455403974842427, 'HR@5': 0.3872312052008668}","{'NDCG@5': 0.26353578089989, 'HR@5': 0.34340802501302764}","{'NDCG@5': 0.23318537314924956, 'HR@5': 0.30855237347979597}","{'NDCG@5': 0.19724087366849105, 'HR@5': 0.2701567749160134}","{'NDCG@5': 0.1764513900064811, 'HR@5': 0.24615174112334953}","{'NDCG@5': 0.15348506091392822, 'HR@5': 0.21660871343833094}","{'NDCG@5': 0.1196839461034995, 'HR@5': 0.1731398201144726}"
"{'NDCG@5': 0.38797253116294556, 'HR@5': 0.4701172433514441}","{'NDCG@5': 0.35804687051285305, 'HR@5': 0.43865628042843235}","{'NDCG@5': 0.32751978803627735, 'HR@5': 0.4060165556228548}","{'NDCG@5': 0.302815781449857, 'HR@5': 0.38406401066844476}","{'NDCG@5': 0.26464814488212635, 'HR@5': 0.34431995831162066}","{'NDCG@5': 0.23125145335612718, 'HR@5': 0.30708120831698704}","{'NDCG@5': 0.19646085629325236, 'HR@5': 0.26728723404255317}","{'NDCG@5': 0.179522858275843, 'HR@5': 0.24752001094615858}","{'NDCG@5': 0.15391522709052452, 'HR@5': 0.2149042067225745}","{'NDCG@5': 0.12095080335522285, 'HR@5': 0.17511583537748707}"
"{'NDCG@5': 0.38477616373290124, 'HR@5': 0.46868744638261367}","{'NDCG@5': 0.3546629737528868, 'HR@5': 0.4342745861733204}","{'NDCG@5': 0.32404617723652884, 'HR@5': 0.4029880880274581}","{'NDCG@5': 0.29754259910229325, 'HR@5': 0.37789631605267543}","{'NDCG@5': 0.2594338902758942, 'HR@5': 0.3376758728504429}","{'NDCG@5': 0.22406157194350593, 'HR@5': 0.29884268340525694}","{'NDCG@5': 0.19230923204050404, 'HR@5': 0.262458006718925}","{'NDCG@5': 0.17325198624331128, 'HR@5': 0.24061024834097283}","{'NDCG@5': 0.146091503570149, 'HR@5': 0.20563169018885935}","{'NDCG@5': 0.1135550165462026, 'HR@5': 0.16312346688470972}"
"{'NDCG@5': 0.386617894805146, 'HR@5': 0.4692593651701458}","{'NDCG@5': 0.35902603950924106, 'HR@5': 0.440603700097371}","{'NDCG@5': 0.32481458272754304, 'HR@5': 0.40258429234807186}","{'NDCG@5': 0.30086634846740495, 'HR@5': 0.3838973162193699}","{'NDCG@5': 0.2638665048001317, 'HR@5': 0.34197498697238143}","{'NDCG@5': 0.22721583289457903, 'HR@5': 0.30198116908591605}","{'NDCG@5': 0.19342702253106683, 'HR@5': 0.2652575587905935}","{'NDCG@5': 0.17632860394501518, 'HR@5': 0.24382568242457411}","{'NDCG@5': 0.1519978425970691, 'HR@5': 0.21244971705188517}","{'NDCG@5': 0.11817073890946672, 'HR@5': 0.16891523575906242}"
"{'NDCG@5': 0.3892623815860137, 'HR@5': 0.4738347154704032}","{'NDCG@5': 0.36296038392246266, 'HR@5': 0.441333982473223}","{'NDCG@5': 0.3311402237957423, 'HR@5': 0.41126589945487585}","{'NDCG@5': 0.3052336249239724, 'HR@5': 0.3872312052008668}","{'NDCG@5': 0.2682015788576297, 'HR@5': 0.3447107868681605}","{'NDCG@5': 0.23262620728819136, 'HR@5': 0.3069831306394665}","{'NDCG@5': 0.1986702792376529, 'HR@5': 0.2699468085106383}","{'NDCG@5': 0.17822748132966706, 'HR@5': 0.24622015461448998}","{'NDCG@5': 0.15084139760875853, 'HR@5': 0.21197245517147337}","{'NDCG@5': 0.1167311888248776, 'HR@5': 0.1688470973017171}"
"{'NDCG@5': 0.3899459059727753, 'HR@5': 0.47497855304546754}","{'NDCG@5': 0.3613625690942563, 'HR@5': 0.444255111976631}","{'NDCG@5': 0.33092261006026485, 'HR@5': 0.4094488188976378}","{'NDCG@5': 0.30468625616305633, 'HR@5': 0.388064677446241}","{'NDCG@5': 0.2664954099889528, 'HR@5': 0.3448410630536738}","{'NDCG@5': 0.23452503444740128, 'HR@5': 0.31002353864260496}","{'NDCG@5': 0.19892756206919543, 'HR@5': 0.26819708846584545}","{'NDCG@5': 0.17838868028103796, 'HR@5': 0.24539919272080454}","{'NDCG@5': 0.14983332724214934, 'HR@5': 0.20938160496352357}","{'NDCG@5': 0.11752405460312197, 'HR@5': 0.17014172799127827}"
"{'NDCG@5': 0.39040871992705717, 'HR@5': 0.47669430940806407}","{'NDCG@5': 0.3588404570223427, 'HR@5': 0.436952288218111}","{'NDCG@5': 0.33063401487939287, 'HR@5': 0.4096507167373309}","{'NDCG@5': 0.30331626908503834, 'HR@5': 0.3888981496916153}","{'NDCG@5': 0.26457774435084436, 'HR@5': 0.3458832725377801}","{'NDCG@5': 0.23099584020662042, 'HR@5': 0.3078658297371518}","{'NDCG@5': 0.19664598878353118, 'HR@5': 0.26833706606942886}","{'NDCG@5': 0.17802567425300955, 'HR@5': 0.2444414038448382}","{'NDCG@5': 0.15282236144863773, 'HR@5': 0.21306333946955752}","{'NDCG@5': 0.11856463028586754, 'HR@5': 0.17000545107658763}"
"{'NDCG@5': 0.3874797522864118, 'HR@5': 0.4684014869888476}","{'NDCG@5': 0.35792919042097926, 'HR@5': 0.43962999026290167}","{'NDCG@5': 0.33011263199987584, 'HR@5': 0.4104583080961034}","{'NDCG@5': 0.3012221347195874, 'HR@5': 0.38056342723787295}","{'NDCG@5': 0.26254478537982817, 'HR@5': 0.3418447107868682}","{'NDCG@5': 0.23339409556440768, 'HR@5': 0.31021969399764615}","{'NDCG@5': 0.19711390242982155, 'HR@5': 0.26819708846584545}","{'NDCG@5': 0.17662914379073968, 'HR@5': 0.2443045768625573}","{'NDCG@5': 0.1510077222917953, 'HR@5': 0.21156337355969182}","{'NDCG@5': 0.11638949606238204, 'HR@5': 0.16843826655764513}"
"{'NDCG@5': 0.38842394974877303, 'HR@5': 0.4718329997140406}","{'NDCG@5': 0.35941383011452066, 'HR@5': 0.43865628042843235}","{'NDCG@5': 0.3305352285954403, 'HR@5': 0.4094488188976378}","{'NDCG@5': 0.30277926786450243, 'HR@5': 0.38339723287214533}","{'NDCG@5': 0.2633924552412344, 'HR@5': 0.3423658155289213}","{'NDCG@5': 0.23113920559580814, 'HR@5': 0.3088466065123578}","{'NDCG@5': 0.1964730976807855, 'HR@5': 0.26616741321388576}","{'NDCG@5': 0.17690659720355598, 'HR@5': 0.24375726893343366}","{'NDCG@5': 0.15051311495864184, 'HR@5': 0.2104724892616077}","{'NDCG@5': 0.11676138223171525, 'HR@5': 0.1680975742709185}"
"{'NDCG@5': 0.3903412781865746, 'HR@5': 0.4741206748641693}","{'NDCG@5': 0.35951591007433575, 'HR@5': 0.436952288218111}","{'NDCG@5': 0.3305686464029689, 'HR@5': 0.41146779729456895}","{'NDCG@5': 0.3081252094979609, 'HR@5': 0.3915652608768128}","{'NDCG@5': 0.26504044956332445, 'HR@5': 0.3448410630536738}","{'NDCG@5': 0.23493060684370634, 'HR@5': 0.3125735582581404}","{'NDCG@5': 0.20344654652373337, 'HR@5': 0.2726763717805151}","{'NDCG@5': 0.18222577048308952, 'HR@5': 0.2508038585209003}","{'NDCG@5': 0.15633242358919902, 'HR@5': 0.21797231881093612}","{'NDCG@5': 0.1223910933502384, 'HR@5': 0.1736167893158899}"
"{'NDCG@5': 0.3951899012206656, 'HR@5': 0.47669430940806407}","{'NDCG@5': 0.361768542013826, 'HR@5': 0.4379259980525803}","{'NDCG@5': 0.33136557603475797, 'HR@5': 0.4122753886533414}","{'NDCG@5': 0.30547649112283437, 'HR@5': 0.3857309551591932}","{'NDCG@5': 0.2671772601889892, 'HR@5': 0.34510161542470036}","{'NDCG@5': 0.23319640449863646, 'HR@5': 0.3086504511573166}","{'NDCG@5': 0.20128818536922455, 'HR@5': 0.27176651735722285}","{'NDCG@5': 0.17879725595719537, 'HR@5': 0.24758842443729903}","{'NDCG@5': 0.15400879904084736, 'HR@5': 0.2161996318265494}","{'NDCG@5': 0.11956516369942277, 'HR@5': 0.17273098937040066}"
"{'NDCG@5': 0.3895565912701595, 'HR@5': 0.47297683728910495}","{'NDCG@5': 0.35906072101263875, 'HR@5': 0.439143135345667}","{'NDCG@5': 0.32650903858166486, 'HR@5': 0.4082374318594791}","{'NDCG@5': 0.29861932475287806, 'HR@5': 0.3783963993999}","{'NDCG@5': 0.26112709067582085, 'HR@5': 0.34041167274622197}","{'NDCG@5': 0.22902007872660884, 'HR@5': 0.30404080031384856}","{'NDCG@5': 0.19542798909251, 'HR@5': 0.2658174692049272}","{'NDCG@5': 0.17546018382668818, 'HR@5': 0.24362044195115276}","{'NDCG@5': 0.15036729800796608, 'HR@5': 0.2119042749028431}","{'NDCG@5': 0.11537804468050462, 'HR@5': 0.1683701281002998}"
"{'NDCG@5': 0.3898765585108986, 'HR@5': 0.4792679439519588}","{'NDCG@5': 0.35491882254961193, 'HR@5': 0.4352482960077897}","{'NDCG@5': 0.3235376912186479, 'HR@5': 0.40864122753886534}","{'NDCG@5': 0.3016729005544598, 'HR@5': 0.38156359393232203}","{'NDCG@5': 0.25888366735904433, 'HR@5': 0.3359822824387702}","{'NDCG@5': 0.2280690923725146, 'HR@5': 0.30502157708905453}","{'NDCG@5': 0.19462408252504743, 'HR@5': 0.2646976483762598}","{'NDCG@5': 0.1735186602828553, 'HR@5': 0.24149962372579872}","{'NDCG@5': 0.1473518511075854, 'HR@5': 0.20665439421831322}","{'NDCG@5': 0.11328451503593881, 'HR@5': 0.16537203597710548}"
"{'NDCG@5': 0.3900114720980266, 'HR@5': 0.479839862739491}","{'NDCG@5': 0.3659154469305372, 'HR@5': 0.44011684518013633}","{'NDCG@5': 0.3286599949788599, 'HR@5': 0.4108621037754896}","{'NDCG@5': 0.3060485431642056, 'HR@5': 0.38739789964994165}","{'NDCG@5': 0.26751834707705824, 'HR@5': 0.3469254820218864}","{'NDCG@5': 0.23531209850780557, 'HR@5': 0.313162024323264}","{'NDCG@5': 0.2015523586468955, 'HR@5': 0.2752659574468085}","{'NDCG@5': 0.18343857642562916, 'HR@5': 0.2547718410070466}","{'NDCG@5': 0.15591803189024658, 'HR@5': 0.21872230176586896}","{'NDCG@5': 0.1207519403568004, 'HR@5': 0.17375306623058054}"
"{'NDCG@5': 0.39064513677781076, 'HR@5': 0.47497855304546754}","{'NDCG@5': 0.36431494811674203, 'HR@5': 0.4415774099318403}","{'NDCG@5': 0.32748107778735575, 'HR@5': 0.40843932969917224}","{'NDCG@5': 0.3056891033651937, 'HR@5': 0.3847307884647441}","{'NDCG@5': 0.2648959640937163, 'HR@5': 0.34340802501302764}","{'NDCG@5': 0.2316112425112165, 'HR@5': 0.3067869752844253}","{'NDCG@5': 0.20137896841919609, 'HR@5': 0.27386618141097424}","{'NDCG@5': 0.18081420931546757, 'HR@5': 0.25087227201204076}","{'NDCG@5': 0.15322187040675475, 'HR@5': 0.21381332242449036}","{'NDCG@5': 0.12109925539716142, 'HR@5': 0.17477514309076042}"
"{'NDCG@5': 0.39516639546630067, 'HR@5': 0.47869602516442666}","{'NDCG@5': 0.365135726690592, 'HR@5': 0.44206426484907496}","{'NDCG@5': 0.3291110531738074, 'HR@5': 0.41166969513426205}","{'NDCG@5': 0.3059417309087927, 'HR@5': 0.3867311218536423}","{'NDCG@5': 0.2665472030670768, 'HR@5': 0.3439291297550808}","{'NDCG@5': 0.2364231061652449, 'HR@5': 0.3113966261278933}","{'NDCG@5': 0.20288606493806974, 'HR@5': 0.2733762597984323}","{'NDCG@5': 0.18226105931657036, 'HR@5': 0.25196688787028804}","{'NDCG@5': 0.15465376338236383, 'HR@5': 0.21510874752846526}","{'NDCG@5': 0.12122633729893921, 'HR@5': 0.17368492777323521}"
"{'NDCG@5': 0.39335150552241677, 'HR@5': 0.4761223906205319}","{'NDCG@5': 0.36453996797683175, 'HR@5': 0.4425511197663096}","{'NDCG@5': 0.3348907792147905, 'HR@5': 0.415101958409045}","{'NDCG@5': 0.30742099388039207, 'HR@5': 0.3908984830805134}","{'NDCG@5': 0.2666743447816069, 'HR@5': 0.3460135487232934}","{'NDCG@5': 0.23855644847329607, 'HR@5': 0.3143389564535112}","{'NDCG@5': 0.20354894886547248, 'HR@5': 0.27491601343784994}","{'NDCG@5': 0.1837292068480318, 'HR@5': 0.2550454949716084}","{'NDCG@5': 0.15795451792099954, 'HR@5': 0.2198131860639531}","{'NDCG@5': 0.12447428620897356, 'HR@5': 0.17661488143908421}"
"{'NDCG@5': 0.3858071779914421, 'HR@5': 0.4684014869888476}","{'NDCG@5': 0.35649619410251315, 'HR@5': 0.4330574488802337}","{'NDCG@5': 0.326238581962693, 'HR@5': 0.4104583080961034}","{'NDCG@5': 0.3054881628048291, 'HR@5': 0.39006501083513917}","{'NDCG@5': 0.261397772835881, 'HR@5': 0.34093277748827516}","{'NDCG@5': 0.2298634612614207, 'HR@5': 0.3056100431541781}","{'NDCG@5': 0.1951778369155016, 'HR@5': 0.26651735722284436}","{'NDCG@5': 0.1750980009646116, 'HR@5': 0.24362044195115276}","{'NDCG@5': 0.15092753584686255, 'HR@5': 0.21067703006749847}","{'NDCG@5': 0.11820145376053097, 'HR@5': 0.16850640501499045}"
