test0,test1,test2,test3,test4,test5,test6,test7,test8,test9
"{'NDCG@5': 0.461794474854576, 'HR@5': 0.533600228767515}","{'NDCG@5': 0.42505499261997254, 'HR@5': 0.4924537487828627}","{'NDCG@5': 0.4009947542947633, 'HR@5': 0.472844740561276}","{'NDCG@5': 0.3762970561762321, 'HR@5': 0.45074179029838307}","{'NDCG@5': 0.3395038302592051, 'HR@5': 0.41440854611776967}","{'NDCG@5': 0.3046124523376097, 'HR@5': 0.3826990976853668}","{'NDCG@5': 0.26765085480612066, 'HR@5': 0.34763437849944007}","{'NDCG@5': 0.24504834041405701, 'HR@5': 0.3199698980638982}","{'NDCG@5': 0.21358301052931192, 'HR@5': 0.286016226903934}","{'NDCG@5': 0.16885991113780655, 'HR@5': 0.2324884164622513}"
"{'NDCG@5': 0.4622239754712194, 'HR@5': 0.533600228767515}","{'NDCG@5': 0.42565376665289856, 'HR@5': 0.4944011684518014}","{'NDCG@5': 0.40112489414176417, 'HR@5': 0.4732485362406622}","{'NDCG@5': 0.37648724927249183, 'HR@5': 0.45140856809468244}","{'NDCG@5': 0.3398494322154693, 'HR@5': 0.41558103178738925}","{'NDCG@5': 0.304980647407, 'HR@5': 0.38260102000784624}","{'NDCG@5': 0.26789482394398384, 'HR@5': 0.34798432250839867}","{'NDCG@5': 0.24556390815685158, 'HR@5': 0.32031196551960045}","{'NDCG@5': 0.21329804380401024, 'HR@5': 0.28567532556078273}","{'NDCG@5': 0.1690550518485675, 'HR@5': 0.2324884164622513}"
"{'NDCG@5': 0.4622156651924972, 'HR@5': 0.5330283099799829}","{'NDCG@5': 0.42563094773003485, 'HR@5': 0.4939143135345667}","{'NDCG@5': 0.40102394522191753, 'HR@5': 0.4732485362406622}","{'NDCG@5': 0.376905663246575, 'HR@5': 0.45140856809468244}","{'NDCG@5': 0.33980135455497784, 'HR@5': 0.41597186034392913}","{'NDCG@5': 0.3047120969467355, 'HR@5': 0.38191447626520203}","{'NDCG@5': 0.26816159276480045, 'HR@5': 0.34847424412094063}","{'NDCG@5': 0.24562595807600618, 'HR@5': 0.3206540329753027}","{'NDCG@5': 0.21311935627086492, 'HR@5': 0.28492534260584984}","{'NDCG@5': 0.16909477500376566, 'HR@5': 0.23269283183428727}"
"{'NDCG@5': 0.4627960491054616, 'HR@5': 0.533600228767515}","{'NDCG@5': 0.42666279733367873, 'HR@5': 0.495618305744888}","{'NDCG@5': 0.4012611252803211, 'HR@5': 0.4742580254391278}","{'NDCG@5': 0.37644114681974583, 'HR@5': 0.45040840140023336}","{'NDCG@5': 0.33982149820314894, 'HR@5': 0.41571130797290257}","{'NDCG@5': 0.305118937277826, 'HR@5': 0.3825029423303256}","{'NDCG@5': 0.26806808522494036, 'HR@5': 0.3480543113101904}","{'NDCG@5': 0.24530646505902917, 'HR@5': 0.3205172059930218}","{'NDCG@5': 0.2128045140489299, 'HR@5': 0.2845162609940683}","{'NDCG@5': 0.1689487308851817, 'HR@5': 0.23214772417552468}"
"{'NDCG@5': 0.4630328547946648, 'HR@5': 0.5333142693737489}","{'NDCG@5': 0.4258527759129877, 'HR@5': 0.4936708860759494}","{'NDCG@5': 0.40194491813467215, 'HR@5': 0.4744599232788209}","{'NDCG@5': 0.37561204599788106, 'HR@5': 0.4494082347057843}","{'NDCG@5': 0.33960479042617797, 'HR@5': 0.41571130797290257}","{'NDCG@5': 0.30512387075205744, 'HR@5': 0.3826990976853668}","{'NDCG@5': 0.2680842501788542, 'HR@5': 0.34791433370660696}","{'NDCG@5': 0.24540280837988235, 'HR@5': 0.32017513853731955}","{'NDCG@5': 0.21244181583621083, 'HR@5': 0.28390263857639597}","{'NDCG@5': 0.16861276223684865, 'HR@5': 0.2314663396020714}"
"{'NDCG@5': 0.4623077861296343, 'HR@5': 0.5327423505862168}","{'NDCG@5': 0.4262647856659615, 'HR@5': 0.4939143135345667}","{'NDCG@5': 0.4016798864298037, 'HR@5': 0.47405612759943466}","{'NDCG@5': 0.37504026152394737, 'HR@5': 0.4487414569094849}","{'NDCG@5': 0.3399533176543379, 'HR@5': 0.4153204794163627}","{'NDCG@5': 0.30531705170319695, 'HR@5': 0.3829933307179286}","{'NDCG@5': 0.2680997270814612, 'HR@5': 0.3484042553191489}","{'NDCG@5': 0.2455508634151458, 'HR@5': 0.31990148457275774}","{'NDCG@5': 0.2131682120774084, 'HR@5': 0.28492534260584984}","{'NDCG@5': 0.16895297805507323, 'HR@5': 0.23194330880348868}"
"{'NDCG@5': 0.4630753804779298, 'HR@5': 0.5338861881612811}","{'NDCG@5': 0.42665344923322335, 'HR@5': 0.4944011684518014}","{'NDCG@5': 0.4019292861508141, 'HR@5': 0.47506561679790027}","{'NDCG@5': 0.37582346634459457, 'HR@5': 0.449741623603934}","{'NDCG@5': 0.33935343426340503, 'HR@5': 0.4137571651902032}","{'NDCG@5': 0.3054545368437405, 'HR@5': 0.38358179678305215}","{'NDCG@5': 0.26820442134924494, 'HR@5': 0.3481942889137738}","{'NDCG@5': 0.2457307804590549, 'HR@5': 0.32003831155503865}","{'NDCG@5': 0.21307499351563727, 'HR@5': 0.2848571623372196}","{'NDCG@5': 0.16896324666336396, 'HR@5': 0.23228400109021533}"
"{'NDCG@5': 0.46285577734936545, 'HR@5': 0.5327423505862168}","{'NDCG@5': 0.4266215773360541, 'HR@5': 0.4946445959104187}","{'NDCG@5': 0.4016541818465812, 'HR@5': 0.47345043408035536}","{'NDCG@5': 0.3758722623694541, 'HR@5': 0.449741623603934}","{'NDCG@5': 0.34038728797083556, 'HR@5': 0.41571130797290257}","{'NDCG@5': 0.30520317634805616, 'HR@5': 0.3832875637504904}","{'NDCG@5': 0.26822968688127624, 'HR@5': 0.34889417693169095}","{'NDCG@5': 0.24569183105480455, 'HR@5': 0.31949100362591504}","{'NDCG@5': 0.2130518045108842, 'HR@5': 0.2849935228744801}","{'NDCG@5': 0.1693850151326175, 'HR@5': 0.23282910874897791}"
"{'NDCG@5': 0.4640040208326168, 'HR@5': 0.5333142693737489}","{'NDCG@5': 0.4264769128681696, 'HR@5': 0.49513145082765336}","{'NDCG@5': 0.40187782921960713, 'HR@5': 0.47385422975974156}","{'NDCG@5': 0.3763280113801969, 'HR@5': 0.44990831805300885}","{'NDCG@5': 0.3403155967640529, 'HR@5': 0.4158415841584158}","{'NDCG@5': 0.30491963813112954, 'HR@5': 0.38260102000784624}","{'NDCG@5': 0.26797208177153514, 'HR@5': 0.34756438969764836}","{'NDCG@5': 0.24546285454769076, 'HR@5': 0.31962783060819594}","{'NDCG@5': 0.21334618369004693, 'HR@5': 0.2849935228744801}","{'NDCG@5': 0.1692923741838685, 'HR@5': 0.23255655491959662}"
"{'NDCG@5': 0.46384239835914126, 'HR@5': 0.5324563911924507}","{'NDCG@5': 0.427185859435434, 'HR@5': 0.495618305744888}","{'NDCG@5': 0.4011142588090083, 'HR@5': 0.47264284272158286}","{'NDCG@5': 0.376034706386655, 'HR@5': 0.4487414569094849}","{'NDCG@5': 0.34041498659997493, 'HR@5': 0.415450755601876}","{'NDCG@5': 0.3052566400448809, 'HR@5': 0.3832875637504904}","{'NDCG@5': 0.2681688366982207, 'HR@5': 0.3484042553191489}","{'NDCG@5': 0.24536377117978786, 'HR@5': 0.318875282205651}","{'NDCG@5': 0.2138929946661595, 'HR@5': 0.2862207677098248}","{'NDCG@5': 0.16922294843037095, 'HR@5': 0.2327609702916326}"
"{'NDCG@5': 0.4631131309573692, 'HR@5': 0.5315985130111525}","{'NDCG@5': 0.4266179520289415, 'HR@5': 0.4953748782862707}","{'NDCG@5': 0.40157092335718975, 'HR@5': 0.4730466384009691}","{'NDCG@5': 0.375621416231628, 'HR@5': 0.44774129021503584}","{'NDCG@5': 0.340495708912384, 'HR@5': 0.41571130797290257}","{'NDCG@5': 0.3054223386140541, 'HR@5': 0.38397410749313454}","{'NDCG@5': 0.2678416202785873, 'HR@5': 0.34798432250839867}","{'NDCG@5': 0.24562529642714434, 'HR@5': 0.31949100362591504}","{'NDCG@5': 0.21341302652350047, 'HR@5': 0.28492534260584984}","{'NDCG@5': 0.1689211614815017, 'HR@5': 0.23221586263287}"
"{'NDCG@5': 0.4634197404057862, 'HR@5': 0.5321704317986846}","{'NDCG@5': 0.42646279601473436, 'HR@5': 0.4946445959104187}","{'NDCG@5': 0.4018521453472063, 'HR@5': 0.472844740561276}","{'NDCG@5': 0.37623634783883136, 'HR@5': 0.4482413735622604}","{'NDCG@5': 0.34010930550232804, 'HR@5': 0.4158415841584158}","{'NDCG@5': 0.30479519212448564, 'HR@5': 0.38260102000784624}","{'NDCG@5': 0.268024079276377, 'HR@5': 0.3481942889137738}","{'NDCG@5': 0.2454302262154121, 'HR@5': 0.31894369569679143}","{'NDCG@5': 0.21292250542702643, 'HR@5': 0.2843799004568078}","{'NDCG@5': 0.16910507338862787, 'HR@5': 0.23180703188879803}"
"{'NDCG@5': 0.4626838300416265, 'HR@5': 0.5307406348298541}","{'NDCG@5': 0.4263073318268441, 'HR@5': 0.4939143135345667}","{'NDCG@5': 0.40104706043016713, 'HR@5': 0.47223904704219666}","{'NDCG@5': 0.3757670684273359, 'HR@5': 0.4474079013168861}","{'NDCG@5': 0.3403439275949186, 'HR@5': 0.41597186034392913}","{'NDCG@5': 0.3051010514955429, 'HR@5': 0.38260102000784624}","{'NDCG@5': 0.26781042983601633, 'HR@5': 0.34777435610302354}","{'NDCG@5': 0.24495230841296342, 'HR@5': 0.3183279742765273}","{'NDCG@5': 0.21305631610933753, 'HR@5': 0.2843117201881775}","{'NDCG@5': 0.1689388036717325, 'HR@5': 0.23187517034614336}"
"{'NDCG@5': 0.4636177624650048, 'HR@5': 0.5318844724049185}","{'NDCG@5': 0.4257613255102797, 'HR@5': 0.49294060370009735}","{'NDCG@5': 0.4014459579643422, 'HR@5': 0.472844740561276}","{'NDCG@5': 0.3753141033661167, 'HR@5': 0.44624104017336225}","{'NDCG@5': 0.34046912347561886, 'HR@5': 0.415450755601876}","{'NDCG@5': 0.30523141304600765, 'HR@5': 0.3829933307179286}","{'NDCG@5': 0.267204040397289, 'HR@5': 0.3466545352743561}","{'NDCG@5': 0.2444212059887753, 'HR@5': 0.31730177190942055}","{'NDCG@5': 0.2129339748909833, 'HR@5': 0.2843799004568078}","{'NDCG@5': 0.16942408916516644, 'HR@5': 0.23221586263287}"
"{'NDCG@5': 0.46382427225435235, 'HR@5': 0.5324563911924507}","{'NDCG@5': 0.4264874487924042, 'HR@5': 0.4946445959104187}","{'NDCG@5': 0.4015882752562848, 'HR@5': 0.47264284272158286}","{'NDCG@5': 0.3757488272231257, 'HR@5': 0.44674112352058676}","{'NDCG@5': 0.3406898525978203, 'HR@5': 0.41558103178738925}","{'NDCG@5': 0.30473235491002865, 'HR@5': 0.3812279325225579}","{'NDCG@5': 0.26732394406827104, 'HR@5': 0.3461646136618141}","{'NDCG@5': 0.24455722432476554, 'HR@5': 0.3177806663474037}","{'NDCG@5': 0.21318553596455184, 'HR@5': 0.28444808072543804}","{'NDCG@5': 0.1692457676176877, 'HR@5': 0.2317388934314527}"
"{'NDCG@5': 0.46413092655696003, 'HR@5': 0.5321704317986846}","{'NDCG@5': 0.42565377301231816, 'HR@5': 0.49415774099318405}","{'NDCG@5': 0.4019225954552984, 'HR@5': 0.47365233192004846}","{'NDCG@5': 0.3758032245382582, 'HR@5': 0.4465744290715119}","{'NDCG@5': 0.3404444171714382, 'HR@5': 0.4141479937467431}","{'NDCG@5': 0.30481165268690585, 'HR@5': 0.38152216555511964}","{'NDCG@5': 0.26726425699333956, 'HR@5': 0.3460246360582307}","{'NDCG@5': 0.24485966266252435, 'HR@5': 0.31784907983854416}","{'NDCG@5': 0.2136406348810905, 'HR@5': 0.28519806368037093}","{'NDCG@5': 0.17002420548294234, 'HR@5': 0.2330335241210139}"
"{'NDCG@5': 0.4642745777723568, 'HR@5': 0.533600228767515}","{'NDCG@5': 0.42565753029948983, 'HR@5': 0.49269717624148}","{'NDCG@5': 0.4014443998924096, 'HR@5': 0.4730466384009691}","{'NDCG@5': 0.3752702462757683, 'HR@5': 0.4460743457242874}","{'NDCG@5': 0.34028904126659854, 'HR@5': 0.4140177175612298}","{'NDCG@5': 0.3050172852814833, 'HR@5': 0.38220870929776385}","{'NDCG@5': 0.2674652511048772, 'HR@5': 0.3460246360582307}","{'NDCG@5': 0.24502797000131488, 'HR@5': 0.3183279742765273}","{'NDCG@5': 0.21326236332536333, 'HR@5': 0.28472080179995907}","{'NDCG@5': 0.1700022881797022, 'HR@5': 0.23282910874897791}"
"{'NDCG@5': 0.4640916335326544, 'HR@5': 0.5330283099799829}","{'NDCG@5': 0.42509263837651023, 'HR@5': 0.49148003894839337}","{'NDCG@5': 0.40080548801200516, 'HR@5': 0.47082576216434485}","{'NDCG@5': 0.37565144162493525, 'HR@5': 0.44707451241873647}","{'NDCG@5': 0.3405584803389723, 'HR@5': 0.41427826993225636}","{'NDCG@5': 0.30453613106204414, 'HR@5': 0.3812279325225579}","{'NDCG@5': 0.2674788511008191, 'HR@5': 0.34574468085106386}","{'NDCG@5': 0.2453800614150182, 'HR@5': 0.31839638776766777}","{'NDCG@5': 0.21329369944537124, 'HR@5': 0.2848571623372196}","{'NDCG@5': 0.17054861815658778, 'HR@5': 0.2333060779503952}"
"{'NDCG@5': 0.46415110460093584, 'HR@5': 0.5321704317986846}","{'NDCG@5': 0.4247941246507238, 'HR@5': 0.4909931840311587}","{'NDCG@5': 0.4022776288609114, 'HR@5': 0.47405612759943466}","{'NDCG@5': 0.37596120652945614, 'HR@5': 0.4474079013168861}","{'NDCG@5': 0.340859323233832, 'HR@5': 0.4149296508598228}","{'NDCG@5': 0.3046230584167214, 'HR@5': 0.38162024323264027}","{'NDCG@5': 0.26765196988875284, 'HR@5': 0.3456746920492721}","{'NDCG@5': 0.24527509277447, 'HR@5': 0.31867004173222957}","{'NDCG@5': 0.21331627785266052, 'HR@5': 0.28458444126269855}","{'NDCG@5': 0.1699639843870943, 'HR@5': 0.23207958571817935}"
"{'NDCG@5': 0.4647353926913733, 'HR@5': 0.5327423505862168}","{'NDCG@5': 0.425151613417869, 'HR@5': 0.49196689386562803}","{'NDCG@5': 0.4017464445528018, 'HR@5': 0.47264284272158286}","{'NDCG@5': 0.3754010083901659, 'HR@5': 0.44624104017336225}","{'NDCG@5': 0.34081116822212415, 'HR@5': 0.41440854611776967}","{'NDCG@5': 0.3046406584662404, 'HR@5': 0.38220870929776385}","{'NDCG@5': 0.26779405719050564, 'HR@5': 0.34532474804031354}","{'NDCG@5': 0.2454001356458483, 'HR@5': 0.3187384552233701}","{'NDCG@5': 0.21329908067740655, 'HR@5': 0.2838344583077657}","{'NDCG@5': 0.17037251949500665, 'HR@5': 0.2324884164622513}"
"{'NDCG@5': 0.46445569930074954, 'HR@5': 0.5318844724049185}","{'NDCG@5': 0.4250728729556519, 'HR@5': 0.4917234664070107}","{'NDCG@5': 0.40190972523867624, 'HR@5': 0.47345043408035536}","{'NDCG@5': 0.375524740703058, 'HR@5': 0.44590765127521254}","{'NDCG@5': 0.34079527789896485, 'HR@5': 0.41427826993225636}","{'NDCG@5': 0.30433479916139905, 'HR@5': 0.38093369948999606}","{'NDCG@5': 0.26755571830675134, 'HR@5': 0.344484882418813}","{'NDCG@5': 0.2456340614104421, 'HR@5': 0.31825956078538686}","{'NDCG@5': 0.2135034382055345, 'HR@5': 0.28397081884502623}","{'NDCG@5': 0.17041809161110044, 'HR@5': 0.23269283183428727}"
"{'NDCG@5': 0.46526494064235074, 'HR@5': 0.5327423505862168}","{'NDCG@5': 0.42457190118498206, 'HR@5': 0.4907497565725414}","{'NDCG@5': 0.4020491504524764, 'HR@5': 0.4730466384009691}","{'NDCG@5': 0.37536597983181286, 'HR@5': 0.4472412068678113}","{'NDCG@5': 0.34125840602612945, 'HR@5': 0.4153204794163627}","{'NDCG@5': 0.30391790198564805, 'HR@5': 0.3804433111023931}","{'NDCG@5': 0.26782838502284195, 'HR@5': 0.3449048152295633}","{'NDCG@5': 0.24575466151815395, 'HR@5': 0.3188068687145105}","{'NDCG@5': 0.21353514402822912, 'HR@5': 0.2843117201881775}","{'NDCG@5': 0.17048256179493146, 'HR@5': 0.2324884164622513}"
"{'NDCG@5': 0.4643328529867138, 'HR@5': 0.5315985130111525}","{'NDCG@5': 0.4246365628122562, 'HR@5': 0.4917234664070107}","{'NDCG@5': 0.4013829387011132, 'HR@5': 0.47203714920250356}","{'NDCG@5': 0.3759871235993411, 'HR@5': 0.4469078179696616}","{'NDCG@5': 0.3410103479400045, 'HR@5': 0.41479937467430955}","{'NDCG@5': 0.3039022232814843, 'HR@5': 0.3798548450372695}","{'NDCG@5': 0.26738931919526066, 'HR@5': 0.343994960806271}","{'NDCG@5': 0.2453128728795062, 'HR@5': 0.31839638776766777}","{'NDCG@5': 0.21276409757420095, 'HR@5': 0.2827435740096816}","{'NDCG@5': 0.16990669283547094, 'HR@5': 0.23194330880348868}"
"{'NDCG@5': 0.46451902988537547, 'HR@5': 0.5327423505862168}","{'NDCG@5': 0.42442802273432106, 'HR@5': 0.4917234664070107}","{'NDCG@5': 0.40045953159459774, 'HR@5': 0.47062386432465175}","{'NDCG@5': 0.3749171490158074, 'HR@5': 0.4460743457242874}","{'NDCG@5': 0.3402276856445373, 'HR@5': 0.4132360604481501}","{'NDCG@5': 0.3033013208906911, 'HR@5': 0.37887406826206355}","{'NDCG@5': 0.26702407910178255, 'HR@5': 0.34336506159014557}","{'NDCG@5': 0.2453130567380141, 'HR@5': 0.31853321474994867}","{'NDCG@5': 0.21326621493121106, 'HR@5': 0.2836980977705052}","{'NDCG@5': 0.1701072060386254, 'HR@5': 0.2324884164622513}"
"{'NDCG@5': 0.46453109715846763, 'HR@5': 0.5330283099799829}","{'NDCG@5': 0.424321174021526, 'HR@5': 0.4902629016553067}","{'NDCG@5': 0.4005423158309343, 'HR@5': 0.47082576216434485}","{'NDCG@5': 0.3746321386595686, 'HR@5': 0.4460743457242874}","{'NDCG@5': 0.34003522030013866, 'HR@5': 0.41336633663366334}","{'NDCG@5': 0.3038010092447394, 'HR@5': 0.37946253432718713}","{'NDCG@5': 0.2667930073208615, 'HR@5': 0.3426651735722284}","{'NDCG@5': 0.24544861946876737, 'HR@5': 0.3177806663474037}","{'NDCG@5': 0.21298313628707813, 'HR@5': 0.28315265562146313}","{'NDCG@5': 0.16996530323253287, 'HR@5': 0.23269283183428727}"
"{'NDCG@5': 0.46474793197514075, 'HR@5': 0.5341721475550472}","{'NDCG@5': 0.42444590323434755, 'HR@5': 0.4907497565725414}","{'NDCG@5': 0.40019178020384966, 'HR@5': 0.46961437512618615}","{'NDCG@5': 0.3742642030290911, 'HR@5': 0.4455742623770628}","{'NDCG@5': 0.3397052228221029, 'HR@5': 0.4131057842626368}","{'NDCG@5': 0.3039923200607206, 'HR@5': 0.3801490780698313}","{'NDCG@5': 0.26710297673275557, 'HR@5': 0.34308510638297873}","{'NDCG@5': 0.24543282913345385, 'HR@5': 0.31743859889170145}","{'NDCG@5': 0.21381096185721699, 'HR@5': 0.2848571623372196}","{'NDCG@5': 0.17034241248056287, 'HR@5': 0.2333060779503952}"
"{'NDCG@5': 0.46596120362765625, 'HR@5': 0.5356019445238777}","{'NDCG@5': 0.42449206834292325, 'HR@5': 0.4909931840311587}","{'NDCG@5': 0.40016734642573254, 'HR@5': 0.46921057944679995}","{'NDCG@5': 0.3738313898469651, 'HR@5': 0.4447407901316886}","{'NDCG@5': 0.34000449538591176, 'HR@5': 0.4129755080771235}","{'NDCG@5': 0.3038776321561759, 'HR@5': 0.3799529227147901}","{'NDCG@5': 0.26652800860517717, 'HR@5': 0.34175531914893614}","{'NDCG@5': 0.24588760588560846, 'HR@5': 0.3186016282410891}","{'NDCG@5': 0.2139431220596002, 'HR@5': 0.28519806368037093}","{'NDCG@5': 0.16993843552323115, 'HR@5': 0.23269283183428727}"
"{'NDCG@5': 0.4659337783686042, 'HR@5': 0.5361738633114098}","{'NDCG@5': 0.42438819693080165, 'HR@5': 0.4900194741966894}","{'NDCG@5': 0.4000391294399429, 'HR@5': 0.4688067837674137}","{'NDCG@5': 0.3737735204172971, 'HR@5': 0.4450741790298383}","{'NDCG@5': 0.340128379804809, 'HR@5': 0.41271495570609695}","{'NDCG@5': 0.3038490104089375, 'HR@5': 0.37926637897214593}","{'NDCG@5': 0.2668252596025423, 'HR@5': 0.3423152295632699}","{'NDCG@5': 0.2454042990435183, 'HR@5': 0.3177806663474037}","{'NDCG@5': 0.21406348015297663, 'HR@5': 0.28506170314311036}","{'NDCG@5': 0.1702860672065498, 'HR@5': 0.2327609702916326}"
"{'NDCG@5': 0.4650147317274485, 'HR@5': 0.5344581069488132}","{'NDCG@5': 0.4249125592650954, 'HR@5': 0.4909931840311587}","{'NDCG@5': 0.4010218192784233, 'HR@5': 0.47082576216434485}","{'NDCG@5': 0.37428752137162286, 'HR@5': 0.4450741790298383}","{'NDCG@5': 0.34129808137932127, 'HR@5': 0.41427826993225636}","{'NDCG@5': 0.304075868183449, 'HR@5': 0.37926637897214593}","{'NDCG@5': 0.26729621428689143, 'HR@5': 0.34308510638297873}","{'NDCG@5': 0.2455540526121014, 'HR@5': 0.31839638776766777}","{'NDCG@5': 0.21451767438962704, 'HR@5': 0.28581168609804325}","{'NDCG@5': 0.17048104603566622, 'HR@5': 0.23323793949304988}"
"{'NDCG@5': 0.46453700114345425, 'HR@5': 0.5333142693737489}","{'NDCG@5': 0.42492593447921906, 'HR@5': 0.49148003894839337}","{'NDCG@5': 0.40095092658598325, 'HR@5': 0.47122955784373105}","{'NDCG@5': 0.37359930998588303, 'HR@5': 0.44274045674279044}","{'NDCG@5': 0.34106762172079524, 'HR@5': 0.41427826993225636}","{'NDCG@5': 0.3043294839297944, 'HR@5': 0.3796586896822283}","{'NDCG@5': 0.2672321215519515, 'HR@5': 0.3428051511758119}","{'NDCG@5': 0.24551025312477268, 'HR@5': 0.31812273380310596}","{'NDCG@5': 0.21430934864624404, 'HR@5': 0.2858798663666735}","{'NDCG@5': 0.17038266855080988, 'HR@5': 0.23269283183428727}"
"{'NDCG@5': 0.4645033098812601, 'HR@5': 0.5350300257363454}","{'NDCG@5': 0.4250933798514748, 'HR@5': 0.49196689386562803}","{'NDCG@5': 0.40081886901594155, 'HR@5': 0.4716333535231173}","{'NDCG@5': 0.3735112303909047, 'HR@5': 0.44274045674279044}","{'NDCG@5': 0.34114164991829865, 'HR@5': 0.41427826993225636}","{'NDCG@5': 0.30497959973777705, 'HR@5': 0.38054138877991367}","{'NDCG@5': 0.2665732865280801, 'HR@5': 0.3418253079507279}","{'NDCG@5': 0.24507878527359023, 'HR@5': 0.3176438393651228}","{'NDCG@5': 0.2147072843951497, 'HR@5': 0.2870389309333879}","{'NDCG@5': 0.17023820188628067, 'HR@5': 0.23255655491959662}"
"{'NDCG@5': 0.46504251134104907, 'HR@5': 0.5338861881612811}","{'NDCG@5': 0.425176442717857, 'HR@5': 0.4917234664070107}","{'NDCG@5': 0.4006057315521488, 'HR@5': 0.4714314556834242}","{'NDCG@5': 0.3731168185695569, 'HR@5': 0.44174029004834137}","{'NDCG@5': 0.3405124302502495, 'HR@5': 0.41336633663366334}","{'NDCG@5': 0.304503389185878, 'HR@5': 0.3799529227147901}","{'NDCG@5': 0.26664792676934795, 'HR@5': 0.34210526315789475}","{'NDCG@5': 0.24565172363752055, 'HR@5': 0.31839638776766777}","{'NDCG@5': 0.21419358508040798, 'HR@5': 0.286016226903934}","{'NDCG@5': 0.17041589188101536, 'HR@5': 0.23269283183428727}"
"{'NDCG@5': 0.4639064825070552, 'HR@5': 0.5327423505862168}","{'NDCG@5': 0.42535555457702856, 'HR@5': 0.4924537487828627}","{'NDCG@5': 0.4001923636480627, 'HR@5': 0.4700181708055724}","{'NDCG@5': 0.3730311095708782, 'HR@5': 0.44157359559926657}","{'NDCG@5': 0.3407472673794907, 'HR@5': 0.4141479937467431}","{'NDCG@5': 0.30451531170470486, 'HR@5': 0.3802471557473519}","{'NDCG@5': 0.2660780347161903, 'HR@5': 0.3408454647256439}","{'NDCG@5': 0.24550801402497846, 'HR@5': 0.31839638776766777}","{'NDCG@5': 0.2140196554760805, 'HR@5': 0.28581168609804325}","{'NDCG@5': 0.16994925265974956, 'HR@5': 0.232011447260834}"
